x,y,ori,sf,score
1,96,41.4,0.171980095789,0
1,97,41.4,0.174612886921,1
1,98,41.4,0.177285982655,-1
1,99,41.4,0.18,1
2,0,42.8,0.04,2
2,1,42.8,0.0406123478698,2
2,2,42.8,0.0412340699874,3
2,3,42.8,0.0418653098603,2
2,4,42.8,0.0425062131931,2
2,5,42.8,0.0431569279206,1
2,6,42.8,0.0438176042426,3
2,7,42.8,0.044488394658,3
2,8,42.8,0.0451694540004,1
2,9,42.8,0.0458609394738,4
2,10,42.8,0.0465630106886,3
2,11,42.8,0.0472758296988,3
2,12,42.8,0.047999561039,4
2,13,42.8,0.0487343717628,2
2,14,42.8,0.0494804314811,1
2,15,42.8,0.0502379124014,3
2,16,42.8,0.0510069893674,1
2,17,42.8,0.0517878398995,1
2,18,42.8,0.0525806442356,3
2,19,42.8,0.0533855853728,1
2,20,42.8,0.0542028491098,4
2,21,42.8,0.0550326240895,2
2,22,42.8,0.0558751018427,4
2,23,42.8,0.0567304768323,1
2,24,42.8,0.0575989464983,3
2,25,42.8,0.058480711303,3
2,26,42.8,0.0593759747778,4
2,27,42.8,0.0602849435695,4
2,28,42.8,0.0612078274889,3
2,29,42.8,0.0621448395583,2
2,30,42.8,0.0630961960613,4
2,31,42.8,0.0640621165925,4
2,32,42.8,0.0650428241082,4
2,33,42.8,0.0660385449779,2
2,34,42.8,0.0670495090364,4
2,35,42.8,0.0680759496371,3
2,36,42.8,0.0691181037056,4
2,37,42.8,0.0701762117948,4
2,38,42.8,0.0712505181398,4
2,39,42.8,0.0723412707149,3
2,40,42.8,0.0734487212904,4
2,41,42.8,0.0745731254909,4
2,42,42.8,0.0757147428543,3
2,43,42.8,0.0768738368917,1
2,44,42.8,0.0780506751482,3
2,45,42.8,0.0792455292648,4
2,46,42.8,0.0804586750406,2
2,47,42.8,0.0816903924972,3
2,48,42.8,0.0829409659429,1
2,49,42.8,0.0842106840382,2
2,50,42.8,0.0854998398628,1
2,51,42.8,0.0868087309829,2
2,52,42.8,0.0881376595203,3
2,53,42.8,0.0894869322216,4
2,54,42.8,0.0908568605296,1
2,55,42.8,0.0922477606545,4
2,56,42.8,0.0936599536477,4
2,57,42.8,0.0950937654752,1
2,58,42.8,0.0965495270931,1
2,59,42.8,0.0980275745242,3
2,60,42.8,0.0995282489352,4
2,61,42.8,0.101051896716,1
2,62,42.8,0.102598869558,3
2,63,42.8,0.104169524538,4
2,64,42.8,0.105764224199,2
2,65,42.8,0.107383336634,1
2,66,42.8,0.10902723557,1
2,67,42.8,0.110696300456,2
2,68,42.8,0.112390916551,1
2,69,42.8,0.114111475009,1
2,70,42.8,0.115858372975,3
2,71,42.8,0.117632013672,2
2,72,42.8,0.119432806497,4
2,73,42.8,0.121261167113,4
2,74,42.8,0.123117517547,4
2,75,42.8,0.125002286287,4
2,76,42.8,0.12691590838,3
2,77,42.8,0.128858825533,4
2,78,42.8,0.130831486216,2
2,79,42.8,0.132834345763,1
2,80,42.8,0.13486786648,2
2,81,42.8,0.136932517748,2
2,82,42.8,0.139028776137,2
2,83,42.8,0.141157125509,3
2,84,42.8,0.143318057137,3
2,85,42.8,0.145512069812,2
2,86,42.8,0.147739669961,4
2,87,42.8,0.150001371766,1
2,88,42.8,0.152297697277,4
2,89,42.8,0.15462917654,4
2,90,42.8,0.156996347711,1
2,91,42.8,0.159399757188,4
2,92,42.8,0.161839959732,2
2,93,42.8,0.164317518597,4
2,94,42.8,0.166833005659,1
2,95,42.8,0.169387001549,2
2,96,42.8,0.171980095789,4
2,97,42.8,0.174612886921,4
2,98,42.8,0.177285982655,2
2,99,42.8,0.18,2
3,0,44.2,0.04,6
3,1,44.2,0.0406123478698,6
3,2,44.2,0.0412340699874,6
3,3,44.2,0.0418653098603,5
3,4,44.2,0.0425062131931,6
3,5,44.2,0.0431569279206,5
3,6,44.2,0.0438176042426,3
3,7,44.2,0.044488394658,4
3,8,44.2,0.0451694540004,4
3,9,44.2,0.0458609394738,3
3,10,44.2,0.0465630106886,5
3,11,44.2,0.0472758296988,4
3,12,44.2,0.047999561039,3
3,13,44.2,0.0487343717628,3
3,14,44.2,0.0494804314811,5
3,15,44.2,0.0502379124014,5
3,16,44.2,0.0510069893674,5
3,17,44.2,0.0517878398995,6
3,18,44.2,0.0525806442356,6
3,19,44.2,0.0533855853728,4
3,20,44.2,0.0542028491098,6
3,21,44.2,0.0550326240895,5
3,22,44.2,0.0558751018427,5
3,23,44.2,0.0567304768323,4
3,24,44.2,0.0575989464983,3
3,25,44.2,0.058480711303,4
3,26,44.2,0.0593759747778,4
