simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,0,0-0,2-5;2-8;5-3;8-3;1-2;0-1,8-3,20,20
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,1,8-3,3-3;6-1;9-5;11-9;9-1;8-6,11-9,35,15
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,2,11-9,21-9;6-7;10-4;11-4;10-6;9-16,21-9,49,14
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,3,21-9,23-12;18-10;15-13;27-5;19-7;29-6,23-12,56,7
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,4,23-12,25-6;23-13;17-13;30-11;31-12;32-15,32-15,69,13
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,5,32-15,28-17;35-18;27-20;35-20;39-19;34-8,39-19,78,9
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,6,39-19,33-25;43-23;40-28;32-14;36-20;38-21,40-28,88,10
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,7,40-28,40-38;42-24;31-31;37-32;32-23;45-23,40-38,95,7
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,8,40-38,32-38;38-46;44-41;33-31;48-41;35-39,48-41,98,3
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,9,48-41,49-39;39-41;47-49;50-42;49-48;48-45,47-49,99,1
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,10,47-49,42-56;54-46;45-55;45-47;49-51;49-50,45-47,99,0
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,11,45-47,51-41;44-56;46-45;45-53;49-51;51-45,45-53,99,0
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,12,45-53,40-50;50-56;40-60;37-48;47-50;40-53,47-50,99,0
optimal,random_robot_128,10,6,1,SimpleHill,0-0,0,13,47-50,49-56;46-51;49-49;44-44;45-58;39-51,49-56,99,0
