simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_49,10,6,1,SimpleHill,0-0,0,0,0-0,5-6;3-0;4-4;0-2;0-7;0-8,4-4,15,15
random,random_robot_49,10,6,1,SimpleHill,0-0,0,1,4-4,4-11;0-13;11-8;4-0;8-4;10-11,10-11,37,22
random,random_robot_49,10,6,1,SimpleHill,0-0,0,2,10-11,11-10;18-15;6-5;7-18;1-14;9-8,11-10,37,0
random,random_robot_49,10,6,1,SimpleHill,0-0,0,3,11-10,13-1;11-8;16-15;6-17;11-15;2-9,2-9,20,-17
random,random_robot_49,10,6,1,SimpleHill,0-0,0,4,2-9,10-14;4-4;6-5;8-3;9-4;1-16,9-4,24,4
random,random_robot_49,10,6,1,SimpleHill,0-0,0,5,9-4,5-8;17-8;1-9;1-8;2-6;8-9,1-9,18,-6
random,random_robot_49,10,6,1,SimpleHill,0-0,0,6,1-9,7-2;8-9;6-7;10-6;1-8;5-3,1-8,16,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,7,1-8,2-17;6-6;6-4;10-9;5-1;5-11,5-11,29,13
random,random_robot_49,10,6,1,SimpleHill,0-0,0,8,5-11,3-8;14-15;12-6;0-7;4-2;6-17,6-17,39,10
random,random_robot_49,10,6,1,SimpleHill,0-0,0,9,6-17,1-16;5-26;5-22;12-24;9-13;7-15,9-13,39,0
random,random_robot_49,10,6,1,SimpleHill,0-0,0,10,9-13,8-12;9-17;5-8;17-17;12-19;3-8,9-17,44,5
random,random_robot_49,10,6,1,SimpleHill,0-0,0,11,9-17,1-19;7-18;13-11;12-26;1-22;15-18,13-11,42,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,12,13-11,17-9;7-5;15-6;11-10;7-8;19-7,7-8,27,-15
random,random_robot_49,10,6,1,SimpleHill,0-0,0,13,7-8,3-3;5-3;8-4;5-11;2-6;0-3,2-6,15,-12
random,random_robot_49,10,6,1,SimpleHill,0-0,0,14,2-6,0-4;1-4;10-3;6-13;5-2;5-15,0-4,7,-8
random,random_robot_49,10,6,1,SimpleHill,0-0,0,15,0-4,0-5;3-13;6-10;2-6;3-1;6-5,6-10,29,22
random,random_robot_49,10,6,1,SimpleHill,0-0,0,16,6-10,4-15;9-7;0-7;10-8;2-17;6-20,10-8,32,3
random,random_robot_49,10,6,1,SimpleHill,0-0,0,17,10-8,14-2;6-13;19-4;1-4;16-6;14-17,19-4,38,6
random,random_robot_49,10,6,1,SimpleHill,0-0,0,18,19-4,18-7;21-6;21-13;13-12;24-0;24-12,13-12,43,5
random,random_robot_49,10,6,1,SimpleHill,0-0,0,19,13-12,18-9;18-18;17-4;7-10;9-17;8-12,18-18,59,16
random,random_robot_49,10,6,1,SimpleHill,0-0,0,20,18-18,12-10;18-13;10-17;13-15;19-21;11-25,19-21,63,4
random,random_robot_49,10,6,1,SimpleHill,0-0,0,21,19-21,23-15;22-18;27-23;13-28;17-19;23-12,17-19,59,-4
random,random_robot_49,10,6,1,SimpleHill,0-0,0,22,17-19,17-9;20-15;24-25;13-15;20-19;17-27,17-9,44,-15
random,random_robot_49,10,6,1,SimpleHill,0-0,0,23,17-9,11-16;13-6;13-1;14-10;26-5;22-5,14-10,42,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,24,14-10,22-10;13-12;11-3;15-7;12-13;16-19,22-10,52,10
random,random_robot_49,10,6,1,SimpleHill,0-0,0,25,22-10,23-19;14-4;22-13;22-15;21-1;26-2,26-2,42,-10
random,random_robot_49,10,6,1,SimpleHill,0-0,0,26,26-2,28-8;17-1;34-2;18-3;26-11;34-1,17-1,30,-12
random,random_robot_49,10,6,1,SimpleHill,0-0,0,27,17-1,14-8;14-1;16-8;25-1;25-3;14-5,25-1,39,9
random,random_robot_49,10,6,1,SimpleHill,0-0,0,28,25-1,21-2;31-2;24-5;25-0;20-3;26-9,20-3,37,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,29,20-3,27-8;28-0;21-3;24-10;18-6;21-0,18-6,40,3
random,random_robot_49,10,6,1,SimpleHill,0-0,0,30,18-6,14-10;16-15;21-8;20-3;22-12;24-4,22-12,55,15
random,random_robot_49,10,6,1,SimpleHill,0-0,0,31,22-12,16-5;14-9;19-12;30-14;14-18;15-14,14-18,53,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,32,14-18,12-26;8-20;8-13;6-14;15-24;19-13,8-13,37,-16
random,random_robot_49,10,6,1,SimpleHill,0-0,0,33,8-13,7-22;6-17;6-10;1-11;14-20;6-4,6-4,18,-19
random,random_robot_49,10,6,1,SimpleHill,0-0,0,34,6-4,3-9;7-0;8-9;12-12;1-5;6-11,3-9,22,4
random,random_robot_49,10,6,1,SimpleHill,0-0,0,35,3-9,2-6;4-16;7-7;1-18;4-2;9-4,9-4,24,2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,36,9-4,16-10;8-10;3-0;12-3;1-4;16-7,8-10,32,8
random,random_robot_49,10,6,1,SimpleHill,0-0,0,37,8-10,9-12;7-7;17-8;8-3;11-18;4-18,4-18,37,5
random,random_robot_49,10,6,1,SimpleHill,0-0,0,38,4-18,8-19;8-17;6-24;5-22;6-14;1-14,5-22,43,6
random,random_robot_49,10,6,1,SimpleHill,0-0,0,39,5-22,7-19;5-22;1-29;11-27;1-16;13-17,1-16,28,-15
random,random_robot_49,10,6,1,SimpleHill,0-0,0,40,1-16,4-13;8-14;2-23;6-10;8-11;3-11,3-11,25,-3
random,random_robot_49,10,6,1,SimpleHill,0-0,0,41,3-11,3-11;0-12;3-20;7-10;1-11;8-9,8-9,31,6
random,random_robot_49,10,6,1,SimpleHill,0-0,0,42,8-9,11-3;17-10;1-5;5-11;2-15;18-9,2-15,29,-2
random,random_robot_49,10,6,1,SimpleHill,0-0,0,43,2-15,2-22;4-23;11-17;3-9;10-12;5-6,11-17,47,18
random,random_robot_49,10,6,1,SimpleHill,0-0,0,44,11-17,3-15;17-17;16-16;5-25;12-17;10-18,16-16,53,6
random,random_robot_49,10,6,1,SimpleHill,0-0,0,45,16-16,18-18;9-16;15-15;23-23;16-21;18-17,23-23,70,17
random,random_robot_49,10,6,1,SimpleHill,0-0,0,46,23-23,22-30;32-20;26-30;16-16;28-23;33-23,32-20,75,5
random,random_robot_49,10,6,1,SimpleHill,0-0,0,47,32-20,37-22;33-20;23-19;34-22;26-21;38-20,37-22,80,5
random,random_robot_49,10,6,1,SimpleHill,0-0,0,48,37-22,42-16;30-21;43-26;32-29;34-28;35-17,43-26,87,7
