simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_93,10,6,1,SimpleHill,0-0,0,0,0-0,2-0;6-8;0-2;1-6;4-6;9-1,9-1,18,18
random,random_robot_93,10,6,1,SimpleHill,0-0,0,1,9-1,2-6;7-9;5-9;16-6;9-5;11-7,16-6,38,20
random,random_robot_93,10,6,1,SimpleHill,0-0,0,2,16-6,14-9;7-4;12-6;7-8;15-8;23-5,15-8,40,2
random,random_robot_93,10,6,1,SimpleHill,0-0,0,3,15-8,21-6;7-8;12-1;22-5;19-2;17-4,21-6,44,4
random,random_robot_93,10,6,1,SimpleHill,0-0,0,4,21-6,18-10;29-12;22-0;28-8;17-9;19-13,29-12,62,18
random,random_robot_93,10,6,1,SimpleHill,0-0,0,5,29-12,26-7;36-18;36-13;30-8;33-8;36-10,36-10,64,2
random,random_robot_93,10,6,1,SimpleHill,0-0,0,6,36-10,38-6;28-5;35-14;38-7;42-7;39-15,38-6,58,-6
random,random_robot_93,10,6,1,SimpleHill,0-0,0,7,38-6,42-1;31-10;43-7;47-8;39-5;41-10,41-10,66,8
random,random_robot_93,10,6,1,SimpleHill,0-0,0,8,41-10,35-18;42-7;32-11;45-12;43-3;41-5,41-5,57,-9
random,random_robot_93,10,6,1,SimpleHill,0-0,0,9,41-5,44-14;37-9;45-6;34-12;39-13;38-6,39-13,70,13
random,random_robot_93,10,6,1,SimpleHill,0-0,0,10,39-13,37-17;42-6;41-4;35-18;45-6;35-15,45-6,60,-10
random,random_robot_93,10,6,1,SimpleHill,0-0,0,11,45-6,50-7;51-14;36-8;41-3;47-6;37-1,51-14,74,14
random,random_robot_93,10,6,1,SimpleHill,0-0,0,12,51-14,47-17;49-13;53-17;53-7;55-15;45-13,53-7,62,-12
random,random_robot_93,10,6,1,SimpleHill,0-0,0,13,53-7,53-11;55-6;50-5;61-1;46-11;52-2,52-2,53,-9
random,random_robot_93,10,6,1,SimpleHill,0-0,0,14,52-2,48-2;47-7;52-7;43-1;54-3;46-2,47-7,62,9
random,random_robot_93,10,6,1,SimpleHill,0-0,0,15,47-7,48-6;49-11;49-4;38-11;56-4;44-11,49-4,57,-5
random,random_robot_93,10,6,1,SimpleHill,0-0,0,16,49-4,57-8;57-10;40-4;55-3;47-10;51-5,57-10,67,10
random,random_robot_93,10,6,1,SimpleHill,0-0,0,17,57-10,60-13;60-16;50-4;62-18;49-13;65-8,60-13,70,3
random,random_robot_93,10,6,1,SimpleHill,0-0,0,18,60-13,57-15;64-11;66-5;51-11;65-12;58-19,57-15,74,4
random,random_robot_93,10,6,1,SimpleHill,0-0,0,19,57-15,58-15;53-8;48-15;62-7;53-9;56-16,58-15,74,0
random,random_robot_93,10,6,1,SimpleHill,0-0,0,20,58-15,61-12;64-18;62-16;57-15;65-20;60-16,64-18,75,1
random,random_robot_93,10,6,1,SimpleHill,0-0,0,21,64-18,57-25;68-10;62-24;56-19;67-13;66-19,56-19,80,5
random,random_robot_93,10,6,1,SimpleHill,0-0,0,22,56-19,47-15;63-23;61-11;60-23;60-10;54-27,54-27,89,9
random,random_robot_93,10,6,1,SimpleHill,0-0,0,23,54-27,51-31;57-30;49-35;50-25;50-18;61-26,50-18,79,-10
random,random_robot_93,10,6,1,SimpleHill,0-0,0,24,50-18,55-15;54-20;45-18;54-16;45-16;41-20,54-16,76,-3
random,random_robot_93,10,6,1,SimpleHill,0-0,0,25,54-16,59-15;60-12;60-11;53-15;59-13;61-20,60-12,69,-7
random,random_robot_93,10,6,1,SimpleHill,0-0,0,26,60-12,66-8;58-11;56-18;60-16;60-7;55-9,58-11,68,-1
random,random_robot_93,10,6,1,SimpleHill,0-0,0,27,58-11,60-2;52-11;64-5;56-12;53-5;60-13,64-5,55,-13
random,random_robot_93,10,6,1,SimpleHill,0-0,0,28,64-5,67-9;56-9;67-14;63-12;70-10;68-6,67-9,60,5
random,random_robot_93,10,6,1,SimpleHill,0-0,0,29,67-9,68-3;70-0;64-12;63-11;65-14;65-6,70-0,42,-18
random,random_robot_93,10,6,1,SimpleHill,0-0,0,30,70-0,61-2;63-7;64-5;63-1;69-5;64-7,63-1,48,6
random,random_robot_93,10,6,1,SimpleHill,0-0,0,31,63-1,60-8;65-3;64-7;56-5;60-3;62-8,62-8,61,13
random,random_robot_93,10,6,1,SimpleHill,0-0,0,32,62-8,63-8;60-13;60-4;61-4;58-14;55-9,61-4,55,-6
random,random_robot_93,10,6,1,SimpleHill,0-0,0,33,61-4,64-6;68-8;61-3;61-6;64-8;64-5,64-8,60,5
random,random_robot_93,10,6,1,SimpleHill,0-0,0,34,64-8,59-13;66-14;66-5;65-13;58-8;60-3,66-5,54,-6
random,random_robot_93,10,6,1,SimpleHill,0-0,0,35,66-5,59-3;62-2;59-1;61-5;69-2;67-3,62-2,51,-3
random,random_robot_93,10,6,1,SimpleHill,0-0,0,36,62-2,63-11;56-2;58-2;68-1;66-9;62-7,68-1,45,-6
random,random_robot_93,10,6,1,SimpleHill,0-0,0,37,68-1,70-7;69-0;67-7;64-4;65-6;70-0,69-0,42,-3
random,random_robot_93,10,6,1,SimpleHill,0-0,0,38,69-0,70-4;65-5;64-3;67-9;68-5;62-1,67-9,60,18
random,random_robot_93,10,6,1,SimpleHill,0-0,0,39,67-9,68-1;65-8;69-15;66-7;64-9;70-12,70-12,63,3
random,random_robot_93,10,6,1,SimpleHill,0-0,0,40,70-12,67-14;68-6;67-8;68-19;69-21;66-7,68-6,54,-9
