simulation_type,subj_id,sight_radius,n_gabors,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_10,10,6,SimpleHill,0-0,0,0,0-0,9-4;3-3;9-2;2-5;6-8;3-8,3-3,11,11
random,random_robot_10,10,6,SimpleHill,0-0,0,1,3-3,10-9;10-0;4-3;4-1;7-12;4-11,4-11,27,16
random,random_robot_10,10,6,SimpleHill,0-0,0,2,4-11,4-2;2-8;1-14;7-2;10-13;0-8,10-13,40,13
random,random_robot_10,10,6,SimpleHill,0-0,0,3,10-13,16-11;7-11;9-12;12-18;5-11;19-11,16-11,46,6
random,random_robot_10,10,6,SimpleHill,0-0,0,4,16-11,23-17;24-12;19-11;20-17;15-12;22-10,24-12,57,11
random,random_robot_10,10,6,SimpleHill,0-0,0,5,24-12,17-9;26-9;18-4;19-9;31-19;19-20,19-9,47,-10
random,random_robot_10,10,6,SimpleHill,0-0,0,6,19-9,24-14;19-7;18-14;14-9;11-11;24-7,11-11,39,-8
random,random_robot_10,10,6,SimpleHill,0-0,0,7,11-11,18-15;4-12;9-15;11-14;16-9;15-13,4-12,28,-11
random,random_robot_10,10,6,SimpleHill,0-0,0,8,4-12,3-21;6-14;0-18;2-6;3-13;10-20,10-20,50,22
random,random_robot_10,10,6,SimpleHill,0-0,0,9,10-20,15-24;8-21;10-20;8-27;14-15;7-22,15-24,61,11
random,random_robot_10,10,6,SimpleHill,0-0,0,10,15-24,15-30;12-16;10-28;11-29;8-27;21-28,21-28,73,12
random,random_robot_10,10,6,SimpleHill,0-0,0,11,21-28,27-21;21-37;28-21;26-26;14-28;27-33,21-37,79,6
random,random_robot_10,10,6,SimpleHill,0-0,0,12,21-37,19-43;19-42;13-42;29-37;15-36;18-37,13-42,71,-8
random,random_robot_10,10,6,SimpleHill,0-0,0,13,13-42,5-37;19-46;19-38;17-47;16-39;16-35,5-37,56,-15
random,random_robot_10,10,6,SimpleHill,0-0,0,14,5-37,3-41;10-31;10-34;6-34;0-42;1-31,10-31,60,4
random,random_robot_10,10,6,SimpleHill,0-0,0,15,10-31,19-29;3-29;19-32;7-30;7-38;3-36,19-29,71,11
random,random_robot_10,10,6,SimpleHill,0-0,0,16,19-29,20-25;18-37;20-23;13-26;24-34;14-23,20-23,67,-4
random,random_robot_10,10,6,SimpleHill,0-0,0,17,20-23,16-21;11-20;14-24;18-21;13-16;25-28,16-21,60,-7
random,random_robot_10,10,6,SimpleHill,0-0,0,18,16-21,19-21;13-29;22-14;17-13;12-16;20-15,12-16,48,-12
random,random_robot_10,10,6,SimpleHill,0-0,0,19,12-16,3-19;16-23;18-16;19-16;9-7;10-9,19-16,57,9
random,random_robot_10,10,6,SimpleHill,0-0,0,20,19-16,24-18;14-11;18-15;13-23;17-9;15-19,24-18,66,9
random,random_robot_10,10,6,SimpleHill,0-0,0,21,24-18,24-24;19-19;24-11;30-25;19-22;28-14,19-22,65,-1
random,random_robot_10,10,6,SimpleHill,0-0,0,22,19-22,23-25;20-31;18-18;14-26;17-25;20-28,14-26,62,-3
random,random_robot_10,10,6,SimpleHill,0-0,0,23,14-26,10-30;23-22;9-18;17-24;20-32;10-31,10-30,60,-2
random,random_robot_10,10,6,SimpleHill,0-0,0,24,10-30,16-22;9-21;13-29;6-33;18-36;3-25,6-33,55,-5
random,random_robot_10,10,6,SimpleHill,0-0,0,25,6-33,10-31;3-36;10-39;0-40;4-36;2-24,10-39,65,10
random,random_robot_10,10,6,SimpleHill,0-0,0,26,10-39,10-36;10-39;15-40;10-48;9-40;12-33,10-39,65,0
random,random_robot_10,10,6,SimpleHill,0-0,0,27,10-39,9-37;18-37;1-39;6-39;10-47;10-34,9-37,63,-2
random,random_robot_10,10,6,SimpleHill,0-0,0,28,9-37,6-31;9-41;1-39;17-39;11-32;11-30,11-32,63,0
random,random_robot_10,10,6,SimpleHill,0-0,0,29,11-32,13-33;15-34;19-31;15-30;12-34;9-30,15-34,70,7
random,random_robot_10,10,6,SimpleHill,0-0,0,30,15-34,22-34;15-44;22-30;11-25;12-39;9-41,11-25,57,-13
random,random_robot_10,10,6,SimpleHill,0-0,0,31,11-25,11-17;5-19;16-21;17-30;2-29;17-17,17-17,56,-1
random,random_robot_10,10,6,SimpleHill,0-0,0,32,17-17,14-9;10-13;18-24;26-17;8-16;24-18,24-18,66,10
random,random_robot_10,10,6,SimpleHill,0-0,0,33,24-18,19-26;29-13;27-10;28-24;26-13;30-24,30-24,78,12
random,random_robot_10,10,6,SimpleHill,0-0,0,34,30-24,30-21;32-27;30-15;33-16;30-22;36-21,33-16,71,-7
random,random_robot_10,10,6,SimpleHill,0-0,0,35,33-16,41-14;28-21;25-11;27-22;38-23;42-14,28-21,73,2
random,random_robot_10,10,6,SimpleHill,0-0,0,36,28-21,25-23;24-16;27-22;37-19;20-26;30-28,30-28,82,9
random,random_robot_10,10,6,SimpleHill,0-0,0,37,30-28,26-31;33-26;28-19;34-34;33-32;29-23,33-32,87,5
random,random_robot_10,10,6,SimpleHill,0-0,0,38,33-32,38-37;28-39;36-26;32-25;41-32;35-38,28-39,87,0
random,random_robot_10,10,6,SimpleHill,0-0,0,39,28-39,28-42;34-34;22-44;32-40;24-48;32-47,24-48,86,-1
