simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,0,0-0,6-1;3-0;3-2;2-9;6-5;6-7,6-7,24,24
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,1,6-7,7-14;0-5;14-8;0-6;12-11;10-4,12-11,40,16
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,2,12-11,8-10;18-14;14-3;12-15;4-10;15-12,18-14,53,13
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,3,18-14,23-17;12-11;9-17;22-20;14-14;11-11,22-20,66,13
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,4,22-20,16-13;23-29;24-11;19-13;22-10;25-23,23-29,76,10
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,5,23-29,14-33;23-24;19-26;26-37;21-22;14-32,26-37,85,9
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,6,26-37,26-29;22-39;23-42;30-28;27-36;25-28,27-36,85,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,7,27-36,32-39;32-28;20-41;28-44;32-33;31-43,32-39,91,6
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,8,32-39,30-47;30-37;23-42;39-36;27-41;35-30,39-36,93,2
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,9,39-36,40-27;34-34;39-37;33-38;33-41;38-37,39-37,94,1
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,10,39-37,46-32;39-31;34-31;33-35;46-43;44-33,46-43,98,4
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,11,46-43,48-39;51-51;52-50;54-46;50-42;51-40,51-51,99,1
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,12,51-51,42-55;52-59;60-52;46-55;49-45;48-44,46-55,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,13,46-55,37-51;41-50;53-52;50-48;51-52;37-53,50-48,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,14,50-48,52-47;43-52;56-50;49-42;44-51;59-51,52-47,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,15,52-47,50-52;45-51;54-50;57-41;61-44;57-47,50-52,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,16,50-52,55-56;54-57;49-53;54-46;58-46;43-47,49-53,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,17,49-53,52-61;48-49;51-52;46-52;54-54;53-58,46-52,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,18,46-52,39-50;51-44;50-47;50-50;41-55;52-59,50-50,100,1
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,19,50-50,56-45;49-46;51-46;50-46;58-48;50-51,49-46,99,-1
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,20,49-46,53-42;41-41;45-49;51-54;55-52;43-43,45-49,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,21,45-49,38-56;52-54;42-49;44-45;46-51;43-53,46-51,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,22,46-51,45-53;44-57;53-44;42-58;46-48;43-42,45-53,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,23,45-53,37-50;45-56;49-48;45-54;50-55;51-57,45-54,99,0
optimal,random_robot_42,10,6,1,SimpleHill,0-0,0,24,45-54,51-55;42-52;44-58;46-53;49-57;46-52,51-55,99,0
