simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_129,10,6,1,SimpleHill,0-0,0,0,0-0,0-1;4-1;1-9;5-6;5-2;2-6,0-1,1,1
random,random_robot_129,10,6,1,SimpleHill,0-0,0,1,0-1,0-3;6-2;5-6;3-5;0-5;0-7,0-3,5,4
random,random_robot_129,10,6,1,SimpleHill,0-0,0,2,0-3,5-1;6-10;3-10;0-0;5-7;0-6,5-1,11,6
random,random_robot_129,10,6,1,SimpleHill,0-0,0,3,5-1,11-1;11-2;8-7;12-5;14-5;11-6,11-2,23,12
random,random_robot_129,10,6,1,SimpleHill,0-0,0,4,11-2,20-6;10-4;8-10;6-8;5-3;20-1,8-10,32,9
random,random_robot_129,10,6,1,SimpleHill,0-0,0,5,8-10,2-17;4-19;17-9;14-3;5-17;3-18,17-9,44,12
random,random_robot_129,10,6,1,SimpleHill,0-0,0,6,17-9,18-5;17-2;21-8;12-4;17-12;10-2,10-2,21,-23
random,random_robot_129,10,6,1,SimpleHill,0-0,0,7,10-2,18-7;17-8;4-7;9-8;13-8;10-0,10-0,18,-3
random,random_robot_129,10,6,1,SimpleHill,0-0,0,8,10-0,7-7;1-0;16-3;6-6;6-9;10-9,1-0,1,-17
random,random_robot_129,10,6,1,SimpleHill,0-0,0,9,1-0,8-3;2-8;2-2;4-9;5-0;1-9,2-8,18,17
random,random_robot_129,10,6,1,SimpleHill,0-0,0,10,2-8,5-16;9-15;4-14;6-8;11-12;6-1,6-1,13,-5
random,random_robot_129,10,6,1,SimpleHill,0-0,0,11,6-1,0-7;12-6;5-5;4-6;12-0;6-11,12-6,32,19
random,random_robot_129,10,6,1,SimpleHill,0-0,0,12,12-6,15-8;18-13;18-14;8-9;3-10;13-15,15-8,40,8
random,random_robot_129,10,6,1,SimpleHill,0-0,0,13,15-8,20-12;15-13;6-11;18-2;6-6;18-7,15-13,48,8
random,random_robot_129,10,6,1,SimpleHill,0-0,0,14,15-13,14-20;21-11;11-9;17-16;19-12;7-18,14-20,56,8
random,random_robot_129,10,6,1,SimpleHill,0-0,0,15,14-20,19-28;12-29;8-26;6-17;18-19;16-28,12-29,62,6
random,random_robot_129,10,6,1,SimpleHill,0-0,0,16,12-29,19-27;17-25;12-36;10-26;17-37;13-35,13-35,68,6
