simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_177,10,6,1,SimpleHill,0-0,0,0,0-0,4-5;5-1;0-0;8-0;0-5;4-9,5-1,11,11
random,random_robot_177,10,6,1,SimpleHill,0-0,0,1,5-1,4-4;14-3;3-1;5-10;14-0;8-1,14-0,24,13
random,random_robot_177,10,6,1,SimpleHill,0-0,0,2,14-0,7-0;17-1;21-0;23-3;23-2;11-0,23-3,41,17
random,random_robot_177,10,6,1,SimpleHill,0-0,0,3,23-3,20-9;21-2;24-4;27-0;32-6;19-6,32-6,54,13
random,random_robot_177,10,6,1,SimpleHill,0-0,0,4,32-6,28-13;23-3;31-5;41-5;25-6;30-9,23-3,41,-13
random,random_robot_177,10,6,1,SimpleHill,0-0,0,5,23-3,27-7;18-6;21-1;17-8;16-4;16-7,16-7,39,-2
random,random_robot_177,10,6,1,SimpleHill,0-0,0,6,16-7,23-4;9-5;8-10;11-5;14-8;13-13,8-10,32,-7
random,random_robot_177,10,6,1,SimpleHill,0-0,0,7,8-10,3-3;9-6;6-10;4-7;2-15;8-3,9-6,27,-5
random,random_robot_177,10,6,1,SimpleHill,0-0,0,8,9-6,14-1;9-12;0-8;11-10;12-9;11-0,0-8,14,-13
random,random_robot_177,10,6,1,SimpleHill,0-0,0,9,0-8,5-4;6-15;1-14;1-11;3-10;0-4,3-10,23,9
random,random_robot_177,10,6,1,SimpleHill,0-0,0,10,3-10,11-9;1-3;4-18;0-13;5-10;1-1,1-1,3,-20
random,random_robot_177,10,6,1,SimpleHill,0-0,0,11,1-1,2-3;0-4;8-1;1-5;1-3;1-10,1-3,7,4
random,random_robot_177,10,6,1,SimpleHill,0-0,0,12,1-3,10-4;5-10;3-5;5-4;3-12;10-1,10-1,19,12
random,random_robot_177,10,6,1,SimpleHill,0-0,0,13,10-1,10-3;14-1;16-4;9-4;1-3;7-9,9-4,24,5
random,random_robot_177,10,6,1,SimpleHill,0-0,0,14,9-4,14-7;6-12;13-4;10-7;2-8;10-11,6-12,32,8
random,random_robot_177,10,6,1,SimpleHill,0-0,0,15,6-12,10-9;12-10;9-3;1-17;14-13;5-7,10-9,34,2
random,random_robot_177,10,6,1,SimpleHill,0-0,0,16,10-9,14-3;3-9;5-6;8-13;4-14;15-2,3-9,22,-12
random,random_robot_177,10,6,1,SimpleHill,0-0,0,17,3-9,1-16;5-9;3-12;4-0;2-4;8-2,2-4,11,-11
random,random_robot_177,10,6,1,SimpleHill,0-0,0,18,2-4,2-11;5-1;3-0;8-7;10-7;3-9,2-11,23,12
random,random_robot_177,10,6,1,SimpleHill,0-0,0,19,2-11,10-16;0-6;7-10;9-11;6-16;1-9,6-16,38,15
random,random_robot_177,10,6,1,SimpleHill,0-0,0,20,6-16,12-13;5-9;2-16;7-10;6-8;14-14,12-13,43,5
random,random_robot_177,10,6,1,SimpleHill,0-0,0,21,12-13,3-16;5-16;10-19;9-14;8-10;15-6,5-16,36,-7
random,random_robot_177,10,6,1,SimpleHill,0-0,0,22,5-16,4-20;10-11;2-21;2-18;12-9;14-14,4-20,39,3
random,random_robot_177,10,6,1,SimpleHill,0-0,0,23,4-20,13-19;9-20;7-21;3-13;0-25;10-18,0-25,37,-2
random,random_robot_177,10,6,1,SimpleHill,0-0,0,24,0-25,6-20;4-34;8-27;6-18;5-23;5-18,5-18,39,2
random,random_robot_177,10,6,1,SimpleHill,0-0,0,25,5-18,7-21;8-22;6-23;0-20;5-10;4-18,5-10,27,-12
random,random_robot_177,10,6,1,SimpleHill,0-0,0,26,5-10,1-4;9-4;1-16;10-7;10-15;9-15,9-15,41,14
random,random_robot_177,10,6,1,SimpleHill,0-0,0,27,9-15,13-23;9-24;6-22;14-23;17-14;15-12,9-24,52,11
random,random_robot_177,10,6,1,SimpleHill,0-0,0,28,9-24,9-23;6-21;16-30;5-17;16-31;9-33,16-30,68,16
random,random_robot_177,10,6,1,SimpleHill,0-0,0,29,16-30,24-35;22-29;18-33;9-26;7-34;23-34,7-34,57,-11
random,random_robot_177,10,6,1,SimpleHill,0-0,0,30,7-34,9-39;8-38;16-30;0-29;3-26;9-26,0-29,41,-16
random,random_robot_177,10,6,1,SimpleHill,0-0,0,31,0-29,4-29;7-29;0-37;5-29;1-29;1-30,1-30,43,2
random,random_robot_177,10,6,1,SimpleHill,0-0,0,32,1-30,3-21;8-23;9-29;1-27;7-30;9-31,7-30,55,12
random,random_robot_177,10,6,1,SimpleHill,0-0,0,33,7-30,1-35;12-37;12-26;9-27;11-24;14-29,1-35,47,-8
random,random_robot_177,10,6,1,SimpleHill,0-0,0,34,1-35,3-31;2-44;4-28;1-41;1-43;7-36,1-41,50,3
