simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,0,0-0,2-7;4-7;5-3;2-2;6-5;8-6,8-6,26,26
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,1,8-6,11-6;2-12;11-12;0-5;2-4;9-10,11-12,40,14
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,2,11-12,9-15;19-7;19-9;10-3;14-12;13-16,13-16,49,9
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,3,13-16,12-23;10-13;17-13;14-22;11-22;8-21,14-22,58,9
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,4,14-22,5-26;16-18;9-21;12-28;11-25;17-23,17-23,63,5
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,5,17-23,27-23;25-25;15-26;12-28;23-23;19-28,25-25,75,12
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,6,25-25,32-25;31-27;27-19;22-24;17-20;29-20,31-27,82,7
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,7,31-27,25-21;24-22;22-25;24-34;35-20;32-34,32-34,88,6
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,8,32-34,30-32;34-33;26-38;28-25;27-42;29-36,34-33,89,1
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,9,34-33,27-30;26-37;34-33;29-38;34-30;26-29,34-33,89,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,10,34-33,26-30;41-28;33-29;43-29;40-40;37-41,40-40,96,7
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,11,40-40,38-49;41-42;45-42;38-38;39-48;46-43,45-42,98,2
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,12,45-42,47-44;50-39;38-43;46-40;45-51;41-33,47-44,99,1
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,13,47-44,42-36;41-51;53-44;40-47;46-36;55-39,53-44,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,14,53-44,62-45;53-45;48-44;49-48;52-50;57-43,48-44,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,15,48-44,52-38;48-36;41-48;42-52;49-51;48-49,48-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,16,48-49,50-55;47-47;39-49;56-44;51-48;51-42,50-55,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,17,50-55,49-64;48-52;48-62;46-62;54-63;47-63,48-52,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,18,48-52,48-57;50-52;52-44;54-44;47-51;45-60,47-51,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,19,47-51,45-59;47-50;51-43;52-58;53-47;49-42,47-50,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,20,47-50,44-47;43-43;56-54;40-44;52-46;44-52,44-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,21,44-47,49-55;38-43;49-51;43-48;44-50;45-44,49-55,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,22,49-55,47-62;41-52;48-62;54-56;54-53;58-53,54-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,23,54-53,54-62;46-53;51-50;57-49;58-52;50-60,46-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,24,46-53,42-62;55-51;38-50;51-45;41-47;53-58,51-45,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,25,51-45,43-51;59-44;47-52;55-43;51-53;61-45,43-51,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,26,43-51,38-57;42-51;47-56;33-51;45-53;36-47,45-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,27,45-53,43-46;45-43;48-49;40-47;43-58;39-61,48-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,28,48-49,46-46;39-50;50-58;46-44;41-42;53-47,46-46,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,29,46-46,53-47;48-49;44-39;45-42;39-41;50-48,53-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,30,53-47,56-38;51-39;56-50;44-45;56-47;53-57,56-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,31,56-47,57-46;58-52;48-42;60-52;65-46;58-51,57-46,98,-1
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,32,57-46,50-52;62-53;58-54;51-40;57-39;49-46,50-52,99,1
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,33,50-52,57-55;53-53;42-48;56-59;48-57;56-55,53-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,34,53-53,59-60;57-54;48-60;49-48;49-61;56-58,49-48,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,35,49-48,45-54;43-43;40-47;58-51;56-55;45-48,45-54,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,36,45-54,38-50;42-53;47-58;38-54;43-48;47-50,47-50,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,37,47-50,54-57;51-47;45-42;50-47;55-46;40-55,50-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,38,50-47,59-43;48-48;54-47;54-42;52-41;54-39,48-48,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,39,48-48,40-47;52-52;46-46;49-39;53-46;45-39,46-46,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,40,46-46,37-43;44-43;43-44;51-49;46-41;41-54,51-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,41,51-49,45-55;47-58;52-52;42-48;42-46;51-42,45-55,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,42,45-55,41-54;48-53;39-51;50-49;45-48;40-63,45-48,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,43,45-48,36-48;38-43;48-48;42-40;41-51;45-51,45-51,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,44,45-51,50-59;49-47;39-53;48-53;44-47;47-55,44-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,45,44-47,40-42;49-53;38-40;47-40;38-54;44-44,49-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,46,49-53,56-55;48-45;48-48;45-58;50-60;45-60,48-45,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,47,48-45,50-41;55-42;45-40;57-41;42-51;56-47,56-47,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,48,56-47,54-53;48-50;49-51;53-54;47-51;58-38,54-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,49,54-53,59-50;45-49;58-59;60-60;59-57;47-60,45-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,50,45-49,41-58;37-55;52-53;43-55;36-50;51-42,52-53,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,51,52-53,59-57;60-51;55-60;48-45;49-61;47-50,47-50,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,52,47-50,37-50;47-41;38-54;42-44;52-49;49-43,49-43,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,53,49-43,52-39;54-46;58-45;42-46;41-39;48-44,48-44,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,54,48-44,45-49;48-53;40-50;50-49;54-47;42-47,45-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,55,45-49,49-49;53-53;40-45;47-53;38-51;53-52,49-49,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,56,49-49,52-56;49-48;57-48;49-55;43-44;52-46,52-56,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,57,52-56,49-57;49-65;47-52;55-57;52-55;50-52,49-57,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,58,49-57,47-58;51-49;47-52;49-60;41-60;43-57,47-52,99,0
optimal,random_robot_111,10,6,1,SimpleHill,0-0,0,59,47-52,49-47;40-54;50-54;51-44;45-45;44-53,49-47,99,0
