simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_199,10,6,1,SimpleHill,0-0,0,0,0-0,3-2;2-6;6-7;2-7;4-6;8-3,4-6,18,18
random,random_robot_199,10,6,1,SimpleHill,0-0,0,1,4-6,12-8;0-13;8-6;3-13;3-4;6-10,12-8,35,17
random,random_robot_199,10,6,1,SimpleHill,0-0,0,2,12-8,14-13;16-17;10-13;5-9;5-13;11-17,5-9,25,-10
random,random_robot_199,10,6,1,SimpleHill,0-0,0,3,5-9,8-7;7-18;10-13;4-5;5-4;11-6,10-13,40,15
random,random_robot_199,10,6,1,SimpleHill,0-0,0,4,10-13,7-19;5-8;11-7;12-16;9-19;3-6,3-6,17,-23
random,random_robot_199,10,6,1,SimpleHill,0-0,0,5,3-6,5-13;8-14;3-2;5-0;6-14;4-15,3-2,9,-8
random,random_robot_199,10,6,1,SimpleHill,0-0,0,6,3-2,2-8;3-10;0-4;11-7;5-7;10-5,2-8,18,9
random,random_robot_199,10,6,1,SimpleHill,0-0,0,7,2-8,4-12;2-6;11-11;7-3;5-11;3-11,11-11,39,21
random,random_robot_199,10,6,1,SimpleHill,0-0,0,8,11-11,4-17;15-16;11-4;9-19;8-19;11-21,11-21,52,13
random,random_robot_199,10,6,1,SimpleHill,0-0,0,9,11-21,9-22;4-21;7-27;4-20;10-28;5-19,7-27,52,0
random,random_robot_199,10,6,1,SimpleHill,0-0,0,10,7-27,3-26;2-19;13-34;6-30;5-36;8-21,6-30,53,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,11,6-30,0-24;6-23;7-33;12-36;5-28;12-23,7-33,57,4
random,random_robot_199,10,6,1,SimpleHill,0-0,0,12,7-33,11-24;11-39;7-42;8-30;11-34;15-35,8-30,56,-1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,13,8-30,16-29;1-32;6-31;13-33;12-31;14-27,13-33,66,10
random,random_robot_199,10,6,1,SimpleHill,0-0,0,14,13-33,14-42;13-28;10-30;19-34;11-39;18-33,19-34,75,9
random,random_robot_199,10,6,1,SimpleHill,0-0,0,15,19-34,15-25;14-37;23-29;25-29;19-37;22-42,23-29,76,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,16,23-29,23-22;31-27;27-37;25-28;24-23;16-24,23-22,69,-7
random,random_robot_199,10,6,1,SimpleHill,0-0,0,17,23-22,17-19;31-21;32-21;22-14;26-18;23-19,23-19,66,-3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,18,23-19,14-23;24-15;24-21;19-19;25-13;27-28,24-21,69,3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,19,24-21,16-26;16-15;25-26;24-11;22-24;22-21,22-24,70,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,20,22-24,21-29;19-33;29-31;22-20;25-18;25-21,19-33,75,5
random,random_robot_199,10,6,1,SimpleHill,0-0,0,21,19-33,19-37;12-26;12-31;26-40;15-32;16-38,15-32,69,-6
random,random_robot_199,10,6,1,SimpleHill,0-0,0,22,15-32,14-33;15-30;22-37;24-31;24-33;21-39,22-37,80,11
random,random_robot_199,10,6,1,SimpleHill,0-0,0,23,22-37,16-38;23-43;22-28;18-28;25-31;29-42,29-42,89,9
random,random_robot_199,10,6,1,SimpleHill,0-0,0,24,29-42,35-50;36-41;33-48;27-35;38-38;34-45,38-38,94,5
random,random_robot_199,10,6,1,SimpleHill,0-0,0,25,38-38,39-36;31-31;37-34;33-32;35-30;45-35,45-35,95,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,26,45-35,53-41;46-44;45-26;54-34;44-35;47-31,53-41,98,3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,27,53-41,52-47;47-37;55-36;54-33;62-42;52-41,52-47,99,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,28,52-47,52-47;59-49;48-45;43-50;53-54;48-46,48-45,99,0
random,random_robot_199,10,6,1,SimpleHill,0-0,0,29,48-45,52-36;53-41;47-43;44-52;48-44;44-40,44-40,97,-2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,30,44-40,45-44;36-42;44-43;48-31;41-40;44-36,36-42,94,-3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,31,36-42,38-40;28-36;36-52;39-36;29-43;39-49,39-49,97,3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,32,39-49,34-56;42-56;35-50;37-48;45-49;36-41,42-56,98,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,33,42-56,47-51;51-60;43-62;45-64;37-54;40-62,40-62,95,-3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,34,40-62,37-62;44-69;31-64;42-66;48-60;44-68,48-60,97,2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,35,48-60,53-67;46-55;44-68;57-62;48-66;54-55,54-55,99,2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,36,54-55,54-50;53-49;53-53;52-54;51-62;46-53,51-62,97,-2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,37,51-62,56-65;58-56;58-64;48-68;53-53;53-62,48-68,93,-4
random,random_robot_199,10,6,1,SimpleHill,0-0,0,38,48-68,47-68;46-69;45-62;49-61;45-68;51-61,45-62,96,3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,39,45-62,52-60;41-68;44-53;39-65;53-62;41-53,39-65,93,-3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,40,39-65,41-65;38-57;41-68;34-65;39-62;30-66,39-62,94,1
random,random_robot_199,10,6,1,SimpleHill,0-0,0,41,39-62,39-56;46-68;45-59;38-65;45-62;42-62,39-56,96,2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,42,39-56,44-56;42-65;47-58;39-48;31-62;42-55,31-62,89,-7
random,random_robot_199,10,6,1,SimpleHill,0-0,0,43,31-62,27-53;36-66;24-62;38-60;29-56;27-61,24-62,83,-6
random,random_robot_199,10,6,1,SimpleHill,0-0,0,44,24-62,17-69;29-59;26-58;20-55;17-58;18-70,26-58,87,4
random,random_robot_199,10,6,1,SimpleHill,0-0,0,45,26-58,26-67;30-60;26-51;29-58;18-56;33-63,18-56,78,-9
random,random_robot_199,10,6,1,SimpleHill,0-0,0,46,18-56,25-53;16-50;22-52;11-53;14-58;12-62,11-53,69,-9
random,random_robot_199,10,6,1,SimpleHill,0-0,0,47,11-53,17-61;9-47;13-58;17-49;8-48;10-49,9-47,66,-3
random,random_robot_199,10,6,1,SimpleHill,0-0,0,48,9-47,18-46;17-44;4-50;12-47;6-52;2-51,6-52,61,-5
random,random_robot_199,10,6,1,SimpleHill,0-0,0,49,6-52,5-56;16-52;8-56;7-49;3-44;9-51,7-49,63,2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,50,7-49,12-47;15-43;5-47;1-49;6-49;0-43,15-43,74,11
random,random_robot_199,10,6,1,SimpleHill,0-0,0,51,15-43,17-52;20-44;11-46;16-48;12-41;17-50,16-48,76,2
random,random_robot_199,10,6,1,SimpleHill,0-0,0,52,16-48,14-46;22-56;8-46;22-43;17-46;8-45,22-43,83,7
random,random_robot_199,10,6,1,SimpleHill,0-0,0,53,22-43,20-49;24-42;26-49;21-45;25-43;13-46,26-49,88,5
random,random_robot_199,10,6,1,SimpleHill,0-0,0,54,26-49,20-57;31-44;24-41;18-53;17-50;26-51,24-41,84,-4
