simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,0,0-0,3-7;5-7;9-3;8-4;1-5;5-2,5-7,22,22
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,1,5-7,8-14;5-13;1-0;12-14;0-9;1-12,12-14,45,23
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,2,12-14,16-19;18-22;16-18;20-15;15-5;21-18,18-22,63,18
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,3,18-22,20-13;22-16;10-21;14-16;19-19;18-27,18-27,68,5
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,4,18-27,11-23;9-27;9-28;13-27;11-29;27-26,27-26,77,9
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,5,27-26,36-29;19-29;27-22;18-22;24-24;23-23,36-29,87,10
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,6,36-29,36-20;42-33;41-30;31-30;42-31;38-31,42-33,92,5
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,7,42-33,42-26;41-36;44-30;33-33;39-26;37-37,41-36,94,2
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,8,41-36,35-38;37-41;46-37;42-40;34-29;36-44,42-40,96,2
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,9,42-40,35-44;49-39;33-41;36-42;42-45;38-48,42-45,98,2
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,10,42-45,36-44;44-51;40-37;50-39;34-48;40-52,44-51,99,1
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,11,44-51,38-45;53-48;50-47;37-51;50-54;41-60,50-47,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,12,50-47,45-54;44-44;43-50;51-43;59-48;45-46,45-54,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,13,45-54,42-57;49-62;36-58;51-62;45-58;52-56,52-56,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,14,52-56,43-53;49-63;49-60;60-62;47-53;43-59,47-53,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,15,47-53,40-54;40-46;38-49;43-53;56-52;44-53,44-53,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,16,44-53,48-51;49-60;50-54;41-61;37-54;45-45,48-51,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,17,48-51,42-47;42-56;53-51;45-55;47-48;48-43,45-55,99,0
optimal,random_robot_142,10,6,1,SimpleHill,0-0,0,18,45-55,53-56;43-60;47-51;43-48;43-56;54-53,53-56,99,0
