simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,0,0-0,2-0;2-7;4-5;5-6;5-2;6-4,5-6,20,20
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,1,5-6,5-1;4-12;10-1;12-4;8-15;9-6,8-15,40,20
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,2,8-15,14-17;2-12;8-24;4-13;6-7;14-19,14-19,54,14
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,3,14-19,14-12;10-28;22-24;7-14;8-18;15-17,22-24,70,16
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,4,22-24,23-31;17-22;27-26;27-16;15-29;23-33,23-33,79,9
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,5,23-33,13-33;22-39;19-26;22-24;31-27;20-35,31-27,82,3
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,6,31-27,39-24;31-31;33-23;34-31;24-20;26-29,34-31,87,5
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,7,34-31,38-33;41-34;32-23;30-35;32-28;35-26,41-34,93,6
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,8,41-34,43-42;49-35;35-33;35-35;50-38;40-33,43-42,97,4
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,9,43-42,48-35;39-50;52-42;44-46;47-43;45-45,45-45,99,2
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,10,45-45,52-48;49-38;38-40;45-47;51-43;54-45,52-48,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,11,52-48,54-43;51-51;61-52;53-56;44-53;61-46,44-53,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,12,44-53,43-53;39-55;49-47;35-49;36-49;35-52,49-47,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,13,49-47,54-46;55-42;46-54;56-47;41-53;56-50,54-46,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,14,54-46,53-50;61-41;46-44;61-50;61-53;50-48,53-50,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,15,53-50,57-51;49-59;55-44;56-46;57-58;45-53,57-51,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,16,57-51,57-42;53-47;59-56;51-50;66-49;57-50,51-50,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,17,51-50,53-46;47-48;48-58;51-55;55-51;59-51,53-46,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,18,53-46,56-40;56-52;51-49;53-48;54-47;59-49,51-49,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,19,51-49,43-51;44-55;48-47;59-50;52-55;46-53,43-51,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,20,43-51,35-45;43-47;50-44;35-52;43-58;45-55,45-55,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,21,45-55,38-49;41-50;37-53;51-57;50-56;41-64,50-56,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,22,50-56,57-57;43-53;48-62;56-49;46-53;57-62,46-53,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,23,46-53,53-46;41-46;44-46;46-53;49-52;54-57,53-46,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,24,53-46,44-45;55-52;57-49;55-41;56-53;51-48,51-48,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,25,51-48,47-44;54-57;45-48;42-49;42-44;57-44,47-44,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,26,47-44,41-37;43-52;52-47;43-40;43-49;56-46,43-49,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,27,43-49,47-43;39-58;49-48;47-50;48-56;50-48,47-50,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,28,47-50,41-55;54-54;43-48;39-56;42-53;44-52,44-52,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,29,44-52,49-56;46-47;38-56;48-55;37-47;41-58,49-56,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,30,49-56,50-62;53-56;44-51;49-63;55-52;58-57,44-51,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,31,44-51,45-43;43-46;43-53;52-54;45-50;46-57,45-50,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,32,45-50,44-51;42-47;50-56;48-56;50-48;49-49,44-51,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,33,44-51,52-45;49-54;43-46;35-48;39-44;42-53,52-45,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,34,52-45,57-46;61-46;56-50;47-47;58-50;52-37,47-47,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,35,47-47,47-45;41-50;41-42;41-55;41-54;40-45,47-45,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,36,47-45,56-47;50-51;41-51;40-46;56-42;50-41,56-47,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,37,56-47,54-45;56-52;54-40;56-46;49-52;60-44,54-45,99,0
optimal,random_robot_143,10,6,1,SimpleHill,0-0,0,38,54-45,57-45;60-38;60-48;54-38;54-46;59-43,54-46,99,0
