simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_141,10,6,1,SimpleHill,0-0,0,0,0-0,4-9;6-7;7-0;4-7;2-5;3-5,6-7,24,24
random,random_robot_141,10,6,1,SimpleHill,0-0,0,1,6-7,12-0;1-11;11-1;9-13;11-9;1-2,1-11,21,-3
random,random_robot_141,10,6,1,SimpleHill,0-0,0,2,1-11,4-10;6-7;0-13;6-14;11-11;6-4,6-14,35,14
random,random_robot_141,10,6,1,SimpleHill,0-0,0,3,6-14,5-16;3-12;15-16;9-17;6-13;6-23,15-16,52,17
random,random_robot_141,10,6,1,SimpleHill,0-0,0,4,15-16,10-22;20-22;10-17;23-13;11-7;14-23,11-7,32,-20
random,random_robot_141,10,6,1,SimpleHill,0-0,0,5,11-7,11-10;10-3;2-7;6-13;13-6;3-5,11-10,37,5
random,random_robot_141,10,6,1,SimpleHill,0-0,0,6,11-10,18-6;15-8;14-2;8-3;5-14;6-7,15-8,40,3
random,random_robot_141,10,6,1,SimpleHill,0-0,0,7,15-8,14-4;17-8;18-3;15-0;7-6;17-2,14-4,31,-9
random,random_robot_141,10,6,1,SimpleHill,0-0,0,8,14-4,18-1;11-4;15-3;16-7;14-6;23-0,16-7,39,8
random,random_robot_141,10,6,1,SimpleHill,0-0,0,9,16-7,17-13;12-0;7-9;7-6;12-6;18-8,17-13,50,11
random,random_robot_141,10,6,1,SimpleHill,0-0,0,10,17-13,14-5;22-16;21-14;13-22;24-8;12-6,14-5,33,-17
random,random_robot_141,10,6,1,SimpleHill,0-0,0,11,14-5,17-2;13-1;7-8;16-3;10-10;16-12,16-12,48,15
random,random_robot_141,10,6,1,SimpleHill,0-0,0,12,16-12,13-12;17-14;18-18;14-9;15-16;22-11,14-9,40,-8
random,random_robot_141,10,6,1,SimpleHill,0-0,0,13,14-9,6-14;18-9;21-8;8-14;6-7;6-8,8-14,38,-2
random,random_robot_141,10,6,1,SimpleHill,0-0,0,14,8-14,13-13;2-8;7-20;4-5;17-16;6-15,2-8,18,-20
random,random_robot_141,10,6,1,SimpleHill,0-0,0,15,2-8,5-10;2-11;3-0;10-13;6-0;9-11,10-13,40,22
random,random_robot_141,10,6,1,SimpleHill,0-0,0,16,10-13,6-4;3-15;15-20;5-8;16-18;3-11,16-18,56,16
random,random_robot_141,10,6,1,SimpleHill,0-0,0,17,16-18,20-17;18-26;20-9;8-16;10-25;15-23,15-23,60,4
random,random_robot_141,10,6,1,SimpleHill,0-0,0,18,15-23,24-21;24-26;19-20;9-29;17-31;13-16,17-31,71,11
random,random_robot_141,10,6,1,SimpleHill,0-0,0,19,17-31,21-35;17-33;26-32;20-27;19-34;15-39,20-27,71,0
