simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,0,0-0,9-2;4-6;0-3;2-1;6-7;6-0,6-7,24,24
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,1,6-7,3-6;6-3;1-15;14-9;0-10;5-12,14-9,40,16
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,2,14-9,11-12;11-1;7-10;13-5;23-7;18-9,23-7,48,8
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,3,23-7,27-7;27-6;23-4;27-4;16-14;19-6,27-7,52,4
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,4,27-7,30-15;23-8;25-6;28-4;31-14;33-9,30-15,67,15
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,5,30-15,31-11;24-8;31-16;23-15;30-20;33-19,33-19,75,8
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,6,33-19,40-18;34-15;41-14;37-11;32-16;32-20,40-18,77,2
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,7,40-18,48-17;38-10;45-17;43-21;43-22;46-17,43-22,83,6
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,8,43-22,49-24;37-28;47-18;49-26;48-19;48-30,48-30,91,8
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,9,48-30,53-36;51-37;52-28;42-25;51-31;53-38,51-37,96,5
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,10,51-37,47-30;49-40;59-39;53-38;56-35;57-37,49-40,97,1
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,11,49-40,50-38;44-38;47-33;51-46;50-43;58-40,50-43,99,2
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,12,50-43,52-41;41-43;48-47;49-46;55-41;45-44,48-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,13,48-47,50-52;47-41;54-45;43-45;52-39;42-54,50-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,14,50-52,46-47;59-56;44-48;52-45;42-53;42-54,46-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,15,46-47,52-51;52-50;45-52;50-40;43-38;38-45,52-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,16,52-51,55-50;56-54;51-56;43-52;43-49;51-59,55-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,17,55-50,60-44;55-57;63-54;51-50;57-51;56-42,51-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,18,51-50,44-52;54-41;45-56;50-59;59-55;45-46,44-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,19,44-52,50-49;47-54;49-60;38-47;39-57;46-50,50-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,20,50-49,57-43;47-42;55-49;49-50;58-46;46-50,46-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,21,46-50,43-47;53-54;47-57;48-53;45-53;40-43,45-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,22,45-53,44-51;45-53;41-44;47-45;48-55;53-50,44-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,23,44-51,36-50;42-55;50-58;46-56;43-47;45-54,45-54,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,24,45-54,52-57;48-50;47-46;41-59;37-57;50-52,47-46,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,25,47-46,41-45;45-39;40-47;47-56;46-51;52-46,46-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,26,46-51,37-54;39-44;43-45;42-47;47-51;55-47,47-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,27,47-51,41-49;44-48;43-46;39-49;49-43;46-44,44-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,28,44-48,41-42;37-55;49-47;36-53;49-45;52-44,49-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,29,49-45,44-38;50-45;51-45;53-51;51-54;53-42,50-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,30,50-45,53-40;45-52;50-44;45-48;43-41;44-45,45-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,31,45-48,52-55;52-46;41-41;38-50;49-49;41-47,52-55,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,32,52-55,53-49;46-60;46-51;49-53;50-46;48-48,53-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,33,53-49,57-49;50-47;52-41;49-45;46-52;57-53,57-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,34,57-49,60-42;57-54;61-45;54-49;60-55;57-52,54-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,35,54-49,60-42;52-53;50-49;50-45;47-52;51-48,47-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,36,47-52,54-52;44-46;43-54;41-46;43-45;40-48,54-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,37,54-52,49-55;59-56;54-43;50-56;54-59;56-47,49-55,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,38,49-55,46-53;54-57;51-48;47-62;44-52;43-54,46-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,39,46-53,43-46;37-52;52-48;44-49;53-46;44-45,44-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,40,44-49,50-45;45-43;37-51;46-43;50-49;40-46,50-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,41,50-45,47-42;59-45;52-41;49-54;43-50;45-50,43-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,42,43-50,45-55;47-51;46-55;43-45;47-48;35-54,45-55,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,43,45-55,36-51;40-62;35-55;41-51;52-48;42-57,52-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,44,52-48,47-50;46-54;48-40;51-42;58-48;58-53,47-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,45,47-50,41-55;44-49;53-53;44-47;53-55;41-42,44-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,46,44-47,45-56;49-44;44-52;44-54;46-49;44-50,44-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,47,44-50,43-46;47-53;46-49;39-45;52-50;39-58,46-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,48,46-49,44-48;47-40;40-51;55-45;47-48;46-58,44-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,49,44-48,51-42;45-56;40-43;39-55;47-51;50-54,47-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,50,47-51,52-45;47-56;49-50;49-60;46-60;38-55,52-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,51,52-45,54-41;47-43;49-50;61-43;48-49;46-41,48-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,52,48-49,40-48;44-45;47-45;44-43;50-51;46-45,46-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,53,46-45,53-38;42-39;45-39;49-47;43-46;39-42,49-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,54,49-47,51-41;46-38;48-48;55-51;45-44;47-53,47-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,55,47-53,44-61;43-45;43-59;51-56;43-48;53-48,51-56,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,56,51-56,55-52;48-57;46-56;45-58;51-66;49-49,55-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,57,55-52,52-47;57-48;53-57;48-49;61-50;46-50,52-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,58,52-47,60-46;45-52;53-41;56-44;48-43;49-51,45-52,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,59,45-52,54-53;51-59;47-55;45-44;51-58;39-48,54-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,60,54-53,59-51;53-58;64-53;52-53;56-59;60-45,52-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,61,52-53,52-55;55-56;61-56;60-58;48-62;49-60,52-55,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,62,52-55,59-51;60-52;47-59;61-53;57-54;46-54,46-54,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,63,46-54,39-57;38-56;42-60;53-59;52-62;46-55,46-55,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,64,46-55,39-55;44-60;48-47;41-49;37-54;52-54,48-47,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,65,48-47,52-39;55-50;51-51;50-51;48-40;50-38,50-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,66,50-51,58-49;41-48;58-56;51-48;51-46;58-54,51-46,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,67,51-46,44-51;54-45;49-42;54-46;48-37;42-44,44-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,68,44-51,51-50;51-46;43-50;41-42;45-57;36-48,51-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,69,51-50,49-56;48-50;43-48;49-51;44-51;54-46,49-56,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,70,49-56,49-66;43-51;50-60;49-56;55-64;55-60,43-51,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,71,43-51,37-43;41-56;38-48;44-58;36-53;48-50,48-50,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,72,48-50,42-44;41-47;51-54;55-50;54-58;50-48,50-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,73,50-48,43-47;42-51;50-53;58-51;53-44;54-42,50-53,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,74,50-53,58-53;48-49;41-54;54-48;51-59;41-49,48-49,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,75,48-49,53-45;53-51;51-47;55-53;46-51;41-55,53-45,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,76,53-45,57-42;50-54;48-39;54-43;44-46;52-46,50-54,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,77,50-54,52-57;56-50;49-48;55-51;59-51;45-62,49-48,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,78,49-48,51-56;55-56;46-41;54-48;51-51;55-52,51-56,99,0
optimal,random_robot_73,10,6,1,SimpleHill,0-0,0,79,51-56,44-52;55-49;48-64;46-49;52-57;46-57,44-52,99,0
