simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_79,10,6,1,SimpleHill,0-0,0,0,0-0,3-5;9-2;2-2;10-0;2-7;5-2,9-2,20,20
random,random_robot_79,10,6,1,SimpleHill,0-0,0,1,9-2,14-3;4-6;6-11;12-5;18-5;4-5,18-5,39,19
random,random_robot_79,10,6,1,SimpleHill,0-0,0,2,18-5,15-13;11-6;18-11;11-4;18-3;21-12,21-12,54,15
random,random_robot_79,10,6,1,SimpleHill,0-0,0,3,21-12,26-4;27-17;18-12;13-6;14-16;24-6,27-17,67,13
random,random_robot_79,10,6,1,SimpleHill,0-0,0,4,27-17,22-22;21-9;29-9;25-25;26-20;33-25,33-25,81,14
random,random_robot_79,10,6,1,SimpleHill,0-0,0,5,33-25,35-22;26-31;41-30;41-24;40-18;38-19,41-30,90,9
random,random_robot_79,10,6,1,SimpleHill,0-0,0,6,41-30,32-30;43-21;35-24;39-27;41-20;43-22,39-27,87,-3
random,random_robot_79,10,6,1,SimpleHill,0-0,0,7,39-27,44-22;42-34;32-30;36-20;32-34;38-23,42-34,93,6
random,random_robot_79,10,6,1,SimpleHill,0-0,0,8,42-34,42-30;36-40;47-32;36-41;48-42;35-35,48-42,98,5
random,random_robot_79,10,6,1,SimpleHill,0-0,0,9,48-42,46-34;47-43;50-33;40-44;48-50;45-47,45-47,99,1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,10,45-47,50-40;41-53;42-40;36-43;42-51;47-56,47-56,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,11,47-56,46-47;56-54;50-58;54-52;42-52;44-55,46-47,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,12,46-47,50-50;44-43;47-54;44-53;49-52;45-39,50-50,100,1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,13,50-50,46-52;47-58;54-42;48-44;57-43;58-55,46-52,99,-1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,14,46-52,37-54;52-54;55-50;53-52;42-48;49-44,49-44,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,15,49-44,51-50;49-50;42-47;42-48;58-47;50-35,51-50,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,16,51-50,52-57;47-43;54-45;46-56;47-44;49-51,47-44,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,17,47-44,42-43;44-47;53-52;43-38;53-39;53-48,44-47,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,18,44-47,46-39;44-54;46-48;53-44;45-44;46-40,46-48,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,19,46-48,46-51;53-44;44-44;52-41;48-52;41-52,46-51,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,20,46-51,50-45;54-52;48-49;45-50;40-48;39-52,50-45,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,21,50-45,46-37;53-38;46-49;48-42;46-44;53-54,46-49,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,22,46-49,53-52;42-48;45-43;37-48;52-41;41-44,53-52,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,23,53-52,49-48;44-55;44-50;54-61;52-48;45-47,49-48,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,24,49-48,58-46;53-54;52-53;48-40;54-54;40-50,52-53,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,25,52-53,55-49;60-54;45-58;51-57;49-49;61-50,55-49,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,26,55-49,56-40;60-55;58-54;60-52;53-40;48-51,48-51,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,27,48-51,46-47;48-53;42-44;50-56;50-50;49-53,50-50,100,1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,28,50-50,50-49;52-57;55-50;54-51;44-45;52-47,50-49,99,-1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,29,50-49,46-49;53-48;47-40;53-49;57-46;54-56,46-49,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,30,46-49,38-51;51-42;39-46;43-48;43-46;46-50,46-50,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,31,46-50,50-51;39-55;42-51;46-41;41-51;42-41,50-51,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,32,50-51,52-50;44-49;58-55;51-54;42-45;44-44,52-50,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,33,52-50,47-55;48-53;58-49;54-47;50-51;60-55,47-55,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,34,47-55,56-58;44-64;50-61;55-54;55-56;44-60,55-54,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,35,55-54,64-51;64-55;60-50;63-57;60-51;55-63,60-50,98,-1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,36,60-50,57-44;59-55;62-50;59-53;55-57;55-48,55-48,99,1
random,random_robot_79,10,6,1,SimpleHill,0-0,0,37,55-48,48-55;50-45;63-48;52-53;56-42;62-45,48-55,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,38,48-55,41-57;51-46;41-54;42-55;54-54;47-46,47-46,99,0
random,random_robot_79,10,6,1,SimpleHill,0-0,0,39,47-46,44-47;49-52;48-54;38-48;51-49;42-47,44-47,99,0
