simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_107,10,6,1,SimpleHill,0-0,0,0,0-0,0-7;2-4;5-6;1-4;1-5;0-1,0-7,13,13
random,random_robot_107,10,6,1,SimpleHill,0-0,0,1,0-7,4-10;3-8;5-14;0-17;9-6;4-9,3-8,20,7
random,random_robot_107,10,6,1,SimpleHill,0-0,0,2,3-8,11-9;13-8;12-10;8-3;4-9;11-7,8-3,20,0
random,random_robot_107,10,6,1,SimpleHill,0-0,0,3,8-3,4-11;1-7;11-5;12-9;11-10;15-8,11-5,29,9
random,random_robot_107,10,6,1,SimpleHill,0-0,0,4,11-5,10-10;11-4;5-11;7-12;18-2;14-11,11-4,27,-2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,5,11-4,20-7;10-4;7-8;2-3;16-7;20-5,20-7,45,18
random,random_robot_107,10,6,1,SimpleHill,0-0,0,6,20-7,28-10;20-7;29-4;27-10;27-11;11-6,29-4,48,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,7,29-4,37-3;22-11;37-10;31-8;24-11;30-2,37-10,64,16
random,random_robot_107,10,6,1,SimpleHill,0-0,0,8,37-10,33-17;34-18;33-6;38-5;29-8;35-16,35-16,72,8
random,random_robot_107,10,6,1,SimpleHill,0-0,0,9,35-16,39-23;32-19;27-12;37-18;36-17;29-15,36-17,74,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,10,36-17,36-12;45-13;35-11;45-15;41-18;31-10,31-10,60,-14
random,random_robot_107,10,6,1,SimpleHill,0-0,0,11,31-10,35-10;35-15;33-3;31-17;32-10;35-4,35-15,71,11
random,random_robot_107,10,6,1,SimpleHill,0-0,0,12,35-15,31-12;33-9;29-22;42-8;27-9;30-13,27-9,55,-16
random,random_robot_107,10,6,1,SimpleHill,0-0,0,13,27-9,19-5;18-11;33-3;33-15;30-0;35-4,19-5,40,-15
random,random_robot_107,10,6,1,SimpleHill,0-0,0,14,19-5,22-1;28-6;19-11;24-3;17-2;25-11,28-6,51,11
random,random_robot_107,10,6,1,SimpleHill,0-0,0,15,28-6,33-10;34-9;23-2;24-4;30-9;36-10,33-10,62,11
random,random_robot_107,10,6,1,SimpleHill,0-0,0,16,33-10,32-13;36-13;39-16;30-7;36-10;35-13,36-10,64,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,17,36-10,43-16;32-14;30-3;30-10;27-12;38-9,30-10,60,-4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,18,30-10,27-9;34-15;37-3;23-12;31-12;35-4,27-9,55,-5
random,random_robot_107,10,6,1,SimpleHill,0-0,0,19,27-9,26-18;25-9;30-2;30-11;28-16;31-16,26-18,68,13
random,random_robot_107,10,6,1,SimpleHill,0-0,0,20,26-18,21-13;26-18;35-21;25-15;31-11;28-27,28-27,79,11
random,random_robot_107,10,6,1,SimpleHill,0-0,0,21,28-27,25-34;32-30;29-25;19-23;27-27;29-22,19-23,66,-13
random,random_robot_107,10,6,1,SimpleHill,0-0,0,22,19-23,14-30;24-24;20-30;10-27;18-29;14-23,20-30,74,8
random,random_robot_107,10,6,1,SimpleHill,0-0,0,23,20-30,25-37;25-28;24-27;23-39;19-39;11-31,25-28,77,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,24,25-28,18-25;22-19;22-26;30-29;23-37;23-28,30-29,83,6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,25,30-29,29-25;36-28;32-26;23-23;26-36;24-33,23-23,70,-13
random,random_robot_107,10,6,1,SimpleHill,0-0,0,26,23-23,17-29;32-24;23-32;22-32;25-17;27-16,32-24,80,10
random,random_robot_107,10,6,1,SimpleHill,0-0,0,27,32-24,38-22;28-16;23-28;26-22;31-22;32-28,38-22,81,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,28,38-22,37-20;39-21;43-17;41-24;41-16;34-27,41-24,84,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,29,41-24,44-15;33-22;47-29;45-31;36-18;40-32,33-22,78,-6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,30,33-22,36-17;41-24;30-31;29-25;32-31;32-27,32-31,86,8
random,random_robot_107,10,6,1,SimpleHill,0-0,0,31,32-31,33-40;36-36;41-31;40-25;34-38;30-36,34-38,92,6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,32,34-38,28-36;37-39;34-42;34-33;38-42;42-34,34-33,89,-3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,33,34-33,40-25;29-40;26-30;36-33;41-31;36-39,29-40,89,0
random,random_robot_107,10,6,1,SimpleHill,0-0,0,34,29-40,38-37;36-45;37-44;35-41;27-35;25-34,27-35,84,-5
random,random_robot_107,10,6,1,SimpleHill,0-0,0,35,27-35,31-39;25-41;33-43;27-43;30-39;23-34,27-43,88,4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,36,27-43,23-45;27-49;27-47;28-52;36-40;33-43,36-40,94,6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,37,36-40,30-34;34-31;44-42;43-47;34-35;30-39,43-47,98,4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,38,43-47,51-45;46-45;34-44;39-48;34-49;50-42,50-42,98,0
random,random_robot_107,10,6,1,SimpleHill,0-0,0,39,50-42,43-49;45-43;50-45;53-40;48-44;48-38,43-49,99,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,40,43-49,38-53;50-42;46-55;45-52;45-45;37-46,45-45,99,0
random,random_robot_107,10,6,1,SimpleHill,0-0,0,41,45-45,38-39;37-45;41-37;50-51;48-51;45-50,41-37,95,-4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,42,41-37,41-28;37-36;34-39;33-33;50-39;40-34,40-34,92,-3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,43,40-34,49-32;42-35;31-33;38-26;41-28;35-42,42-35,94,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,44,42-35,40-33;43-27;38-30;49-36;37-35;51-37,43-27,88,-6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,45,43-27,46-20;43-36;50-26;51-32;48-23;46-22,46-20,81,-7
random,random_robot_107,10,6,1,SimpleHill,0-0,0,46,46-20,49-22;41-12;50-28;42-28;53-26;46-13,42-28,89,8
random,random_robot_107,10,6,1,SimpleHill,0-0,0,47,42-28,35-31;47-29;49-23;42-21;36-35;47-26,47-29,91,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,48,47-29,42-28;52-31;51-30;50-34;48-34;55-32,48-34,94,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,49,48-34,47-32;54-39;52-37;40-33;45-26;49-25,47-32,93,-1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,50,47-32,54-30;43-41;38-36;44-28;54-31;52-34,52-34,94,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,51,52-34,61-32;60-31;57-30;52-37;51-39;53-42,52-37,96,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,52,52-37,55-38;55-46;44-33;59-35;59-38;59-36,55-46,99,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,53,55-46,47-41;56-40;49-52;58-39;55-39;62-50,58-39,96,-3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,54,58-39,56-46;56-36;53-32;53-41;51-34;59-31,56-36,95,-1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,55,56-36,55-27;56-38;64-39;51-32;48-41;61-37,56-38,96,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,56,56-38,55-39;53-43;63-31;59-30;63-41;51-34,59-30,90,-6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,57,59-30,53-29;55-39;57-25;58-26;63-26;50-28,63-26,85,-5
random,random_robot_107,10,6,1,SimpleHill,0-0,0,58,63-26,63-18;55-32;65-30;63-32;57-31;60-29,60-29,89,4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,59,60-29,69-25;53-33;59-27;61-38;67-30;59-25,69-25,80,-9
random,random_robot_107,10,6,1,SimpleHill,0-0,0,60,69-25,70-34;60-29;62-32;62-18;70-32;69-17,70-34,86,6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,61,70-34,63-33;61-35;62-33;65-29;66-34;61-33,66-34,89,3
random,random_robot_107,10,6,1,SimpleHill,0-0,0,62,66-34,68-40;62-35;68-41;67-27;69-39;57-34,69-39,90,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,63,69-39,69-47;68-40;69-40;68-43;69-48;65-37,68-40,91,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,64,68-40,61-33;69-40;70-31;63-38;63-36;59-39,59-39,95,4
random,random_robot_107,10,6,1,SimpleHill,0-0,0,65,59-39,63-39;51-33;63-32;60-47;65-45;62-34,60-47,97,2
random,random_robot_107,10,6,1,SimpleHill,0-0,0,66,60-47,62-38;65-55;58-42;61-41;54-41;58-39,54-41,98,1
random,random_robot_107,10,6,1,SimpleHill,0-0,0,67,54-41,51-35;60-33;55-45;63-37;52-32;54-39,63-37,93,-5
random,random_robot_107,10,6,1,SimpleHill,0-0,0,68,63-37,58-34;56-37;61-28;68-34;70-32;66-28,61-28,87,-6
random,random_robot_107,10,6,1,SimpleHill,0-0,0,69,61-28,69-24;65-35;53-23;68-21;55-27;65-36,53-23,85,-2
