simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,0,0-0,6-7;6-5;3-3;6-3;7-2;2-9,6-7,24,24
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,1,6-7,7-10;15-8;15-10;8-16;4-13;2-1,15-10,43,19
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,2,15-10,18-6;19-15;22-10;14-11;8-14;15-11,19-15,56,13
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,3,19-15,15-21;16-10;19-7;10-17;15-17;25-7,15-21,58,2
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,4,15-21,9-17;23-24;9-28;13-26;8-27;24-22,23-24,71,13
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,5,23-24,27-19;26-29;31-27;31-23;14-22;16-17,31-27,82,11
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,6,31-27,39-24;29-33;32-28;34-24;30-22;29-26,29-33,85,3
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,7,29-33,32-35;36-32;24-35;25-37;27-35;21-29,32-35,89,4
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,8,32-35,35-27;32-33;24-38;25-39;31-26;32-32,32-32,87,-2
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,9,32-32,31-25;32-24;30-37;28-33;23-33;30-41,30-41,90,3
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,10,30-41,30-39;24-42;37-43;36-46;37-40;22-45,36-46,95,5
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,11,36-46,34-43;41-50;35-46;30-38;34-45;39-39,41-50,98,3
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,12,41-50,44-48;40-50;36-54;42-48;44-47;42-45,44-48,99,1
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,13,44-48,41-50;41-57;51-53;40-44;51-44;37-48,51-44,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,14,51-44,60-46;42-46;57-37;54-37;44-43;54-42,42-46,98,-1
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,15,42-46,40-47;43-43;41-54;44-55;43-51;47-52,43-51,99,1
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,16,43-51,38-51;52-51;42-60;41-53;42-43;47-43,52-51,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,17,52-51,43-49;51-49;51-60;52-42;54-46;50-47,43-49,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,18,43-49,41-58;46-49;40-45;42-41;51-43;49-52,46-49,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,19,46-49,54-51;47-42;46-55;44-54;43-54;50-51,54-51,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,20,54-51,59-58;53-47;48-51;59-55;48-53;48-54,48-51,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,21,48-51,47-43;48-46;55-45;49-43;52-56;47-44,47-44,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,22,47-44,53-41;42-41;42-36;49-52;49-35;48-48,48-48,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,23,48-48,45-54;48-49;51-56;41-53;54-43;49-47,45-54,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,24,45-54,43-45;45-61;51-58;46-47;40-50;40-52,46-47,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,25,46-47,40-52;37-44;42-52;54-48;40-48;54-45,54-45,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,26,54-45,56-50;59-40;58-49;57-51;47-50;50-49,56-50,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,27,56-50,62-50;51-42;52-57;51-56;65-46;48-45,48-45,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,28,48-45,53-50;49-54;45-38;51-37;50-48;46-42,53-50,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,29,53-50,50-50;60-55;46-49;46-52;55-54;61-53,50-50,100,1
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,30,50-50,57-50;53-41;54-53;45-45;46-43;56-48,57-50,99,-1
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,31,57-50,48-52;64-53;57-57;63-57;53-48;56-52,48-52,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,32,48-52,52-46;40-48;55-51;45-54;46-60;42-49,52-46,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,33,52-46,51-54;56-52;46-45;58-51;48-49;56-44,51-54,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,34,51-54,47-50;49-63;55-53;57-55;50-63;59-57,47-50,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,35,47-50,53-52;44-53;46-43;56-50;42-50;49-53,53-52,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,36,53-52,59-51;48-45;48-60;52-58;55-44;53-48,48-45,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,37,48-45,51-53;42-52;41-44;53-42;46-36;40-44,51-53,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,38,51-53,48-46;47-47;45-56;55-60;58-59;50-60,48-46,99,0
optimal,random_robot_41,10,6,1,SimpleHill,0-0,0,39,48-46,49-44;43-44;54-53;56-41;48-53;54-43,49-44,99,0
