simulation_type,subj_id,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,score,delta
random,random_robot_50,10,6,1,SimpleHill,0-0,0,0,0-0,5-6;6-5;3-7;3-1;9-1;8-2,5-6,20,20
random,random_robot_50,10,6,1,SimpleHill,0-0,0,1,5-6,9-11;4-6;12-12;13-5;6-15;2-8,9-11,35,15
random,random_robot_50,10,6,1,SimpleHill,0-0,0,2,9-11,9-18;15-12;8-16;10-13;14-19;11-4,10-13,40,5
random,random_robot_50,10,6,1,SimpleHill,0-0,0,3,10-13,1-14;7-12;9-14;16-12;8-16;6-16,6-16,38,-2
random,random_robot_50,10,6,1,SimpleHill,0-0,0,4,6-16,1-17;4-20;6-21;4-18;15-16;5-7,4-20,39,1
random,random_robot_50,10,6,1,SimpleHill,0-0,0,5,4-20,10-25;9-12;8-27;0-12;7-21;7-16,7-21,46,7
random,random_robot_50,10,6,1,SimpleHill,0-0,0,6,7-21,7-13;15-27;14-15;9-17;16-19;15-21,15-21,58,12
random,random_robot_50,10,6,1,SimpleHill,0-0,0,7,15-21,6-23;16-26;9-29;20-29;12-20;23-17,23-17,63,5
random,random_robot_50,10,6,1,SimpleHill,0-0,0,8,23-17,18-13;28-19;27-13;22-21;27-18;31-16,31-16,69,6
random,random_robot_50,10,6,1,SimpleHill,0-0,0,9,31-16,40-18;41-16;39-11;31-25;39-19;24-19,39-11,67,-2
random,random_robot_50,10,6,1,SimpleHill,0-0,0,10,39-11,40-13;45-10;44-13;41-8;35-16;44-5,44-13,71,4
random,random_robot_50,10,6,1,SimpleHill,0-0,0,11,44-13,47-17;35-9;47-15;36-15;44-7;44-10,44-7,62,-9
random,random_robot_50,10,6,1,SimpleHill,0-0,0,12,44-7,44-0;35-4;43-13;52-6;40-9;50-10,52-6,61,-1
random,random_robot_50,10,6,1,SimpleHill,0-0,0,13,52-6,50-5;60-4;51-2;57-6;52-4;46-11,52-4,57,-4
random,random_robot_50,10,6,1,SimpleHill,0-0,0,14,52-4,45-5;52-12;46-11;53-13;49-8;43-0,53-13,72,15
random,random_robot_50,10,6,1,SimpleHill,0-0,0,15,53-13,53-16;53-20;54-21;55-20;54-13;49-7,54-21,82,10
random,random_robot_50,10,6,1,SimpleHill,0-0,0,16,54-21,58-14;46-20;60-17;53-22;50-27;56-25,60-17,76,-6
random,random_robot_50,10,6,1,SimpleHill,0-0,0,17,60-17,69-16;69-15;65-25;67-18;57-19;56-26,57-19,79,3
random,random_robot_50,10,6,1,SimpleHill,0-0,0,18,57-19,51-26;49-21;54-18;50-24;56-14;65-20,50-24,86,7
random,random_robot_50,10,6,1,SimpleHill,0-0,0,19,50-24,44-19;54-16;59-28;57-21;41-24;43-22,54-16,76,-10
random,random_robot_50,10,6,1,SimpleHill,0-0,0,20,54-16,57-18;48-11;61-13;53-12;54-26;47-23,47-23,85,9
random,random_robot_50,10,6,1,SimpleHill,0-0,0,21,47-23,48-29;55-20;41-16;51-22;42-29;39-26,41-16,75,-10
random,random_robot_50,10,6,1,SimpleHill,0-0,0,22,41-16,37-7;45-13;41-24;34-9;35-11;38-17,45-13,72,-3
random,random_robot_50,10,6,1,SimpleHill,0-0,0,23,45-13,44-14;48-22;48-17;49-20;51-7;49-21,44-14,73,1
random,random_robot_50,10,6,1,SimpleHill,0-0,0,24,44-14,50-12;46-11;47-19;38-6;37-10;53-16,38-6,58,-15
random,random_robot_50,10,6,1,SimpleHill,0-0,0,25,38-6,43-8;40-3;38-3;34-7;46-10;31-12,34-7,57,-1
random,random_robot_50,10,6,1,SimpleHill,0-0,0,26,34-7,39-4;38-12;33-15;33-8;33-9;43-3,33-15,69,12
random,random_robot_50,10,6,1,SimpleHill,0-0,0,27,33-15,25-12;28-21;28-17;26-20;29-17;38-8,28-21,73,4
random,random_robot_50,10,6,1,SimpleHill,0-0,0,28,28-21,35-28;29-13;37-23;30-27;36-17;37-19,30-27,81,8
random,random_robot_50,10,6,1,SimpleHill,0-0,0,29,30-27,32-18;29-36;30-21;36-29;30-27;37-21,36-29,87,6
random,random_robot_50,10,6,1,SimpleHill,0-0,0,30,36-29,36-36;29-26;32-29;28-25;32-27;41-24,32-29,84,-3
