subj_id,date,computer,experimenter,instructions,sight_radius,n_gabors,landscape_ix,landscape_name,starting_pos,starting_score,trial,feedback,pos,stims,selected,rt,score,delta,total
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,0,training,5-5,2-10;4-1;4-7;10-1;0-7;10-4,10-1,6.07,16,6,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,1,training,10-1,12-6;10-1;3-0;13-3;14-4;11-1,13-3,3.57,21,5,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,2,training,13-3,18-5;16-2;20-6;15-7;11-5;16-9,11-5,4.18,20,-1,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,3,training,11-5,8-8;8-3;11-6;13-0;7-0;11-9,11-9,2.82,17,-3,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,4,training,11-9,11-7;13-3;12-11;10-11;17-12;9-6,10-11,1.45,19,2,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,5,training,10-11,12-5;10-10;9-16;10-7;11-9;15-14,9-16,1.84,14,-5,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,6,training,9-16,14-11;16-14;9-22;6-18;8-12;16-15,14-11,2.94,25,11,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,7,training,14-11,8-10;14-11;10-15;10-11;16-13;7-14,8-10,1.89,12,-13,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,8,training,8-10,7-8;6-3;6-7;14-11;6-15;9-6,9-6,2.97,17,5,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,9,training,9-6,1-6;14-11;6-2;4-4;13-6;3-11,4-4,0.85,7,-10,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,10,training,4-4,1-11;9-3;7-5;2-8;7-4;6-4,6-4,2.52,9,2,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,11,training,6-4,9-8;2-0;11-5;0-6;13-5;3-7,2-0,0.83,2,-7,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,12,training,2-0,0-4;5-5;5-2;2-8;0-5;10-0,0-5,0.42,-2,-4,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,13,training,0-5,0-5;2-11;1-9;6-2;5-6;2-12,2-12,1.12,4,6,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,14,training,2-12,2-13;1-14;4-16;0-12;3-16;6-18,0-12,6.65,0,-4,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,15,training,0-12,4-7;1-12;4-6;2-6;3-18;5-18,3-18,3.52,6,6,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,16,training,3-18,3-21;1-21;10-19;7-24;2-12;7-17,2-12,2.03,4,-2,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,17,training,2-12,2-18;9-10;5-11;5-15;1-11;4-8,2-18,3.18,3,-1,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,18,training,2-18,4-23;7-12;1-16;0-18;1-14;4-17,4-23,0.84,7,4,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,19,training,4-23,6-20;8-17;1-29;6-22;2-30;6-16,1-29,1.12,2,-5,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,20,training,1-29,5-26;6-35;1-25;5-27;4-36;0-30,6-35,0.32,12,10,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,21,training,6-35,4-37;13-34;6-43;12-35;9-37;4-31,4-37,0.55,8,-4,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,22,training,4-37,8-39;4-40;5-44;6-41;0-39;8-40,4-40,0.44,6,-2,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,23,training,4-40,2-42;2-40;3-47;11-43;6-44;3-37,6-44,0.61,11,5,
GEMS100,2018_Feb_22_1104,Jerry,PME,orientation,8,6,0,OrientationBias,5-5,10,24,training,6-44,12-48;6-44;6-42;6-45;11-48;14-44,12-48,0.6,19,8,
