subj_id,date,computer,experimenter,version,generation,inherit_from,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,rt,score,delta,exp_time,landscape_ix
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,0,0-0,1-1;6-6;5-2;4-2;0-0;1-4,6-6,16.76,22,22,195.497562336,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,1,6-6,4-14;7-3;2-15;4-15;14-11;1-9,4-14,7.8,31,9,207.434507955,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,2,4-14,2-21;3-18;10-10;13-11;2-12;7-9,2-21,19.12,37,6,230.649671249,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,3,2-21,11-20;10-22;11-21;0-23;9-24;9-25,11-21,3.86,52,15,238.574550662,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,4,11-21,9-23;11-23;15-27;13-15;6-24;15-21,15-27,13.39,64,12,256.029265096,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,5,15-27,23-21;10-21;15-26;17-35;23-22;17-22,17-35,10.4,73,9,270.491707204,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,6,17-35,21-27;16-35;21-26;25-41;21-28;14-39,25-41,2.95,85,12,277.529582148,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,7,25-41,24-39;20-46;26-37;18-47;25-32;22-43,20-46,3.43,81,-4,285.025611561,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,8,20-46,13-42;21-52;17-42;16-42;18-51;26-39,17-42,6.11,76,-5,295.20635947,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,9,17-42,11-42;11-40;10-40;18-35;25-38;11-41,11-41,10.48,67,-9,309.752356281,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,10,11-41,7-42;19-39;9-48;7-43;6-46;9-36,9-48,10.92,66,-1,324.743746753,1
GEMS197,2018_Oct_24_0946,Elaine,AG,1.3,2,GEMS181,10,6,1,SimpleHill,0-0,0,11,9-48,14-44;12-42;14-53;18-51;6-57;9-57,14-44,2.42,73,7,331.229504077,1
