subj_id,date,computer,experimenter,version,generation,inherit_from,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,rt,score,delta,exp_time,landscape_ix
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,0,0-0,6-7;2-7;6-8;5-0;9-3;6-0,6-8,3.84,26,26,70.8333417624,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,1,6-8,4-14;9-16;3-16;15-12;15-4;9-2,3-16,12.44,32,6,87.3683343075,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,2,3-16,6-12;9-20;2-8;9-8;7-25;3-17,2-8,7.08,18,-14,98.5015306838,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,3,2-8,5-9;9-14;3-1;9-6;1-11;7-13,7-13,4.99,35,17,107.574689174,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,4,7-13,12-10;3-6;14-14;5-18;12-21;7-15,12-21,3.86,54,19,115.508872012,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,5,12-21,15-26;18-17;16-21;10-19;11-12;11-30,15-26,5.04,63,9,124.606094439,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,6,15-26,24-30;19-32;18-26;19-21;9-21;17-23,19-21,9.62,63,0,138.288924405,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,7,19-21,13-20;15-21;23-22;14-27;21-16;15-15,21-16,3.14,60,-3,145.515183602,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,8,21-16,27-13;16-24;12-13;17-10;20-13;16-15,27-13,1.62,62,2,151.217673348,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,9,27-13,28-10;19-15;26-21;24-22;20-14;33-15,26-21,2.3,71,9,157.589932633,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,10,26-21,19-15;21-22;20-14;24-12;27-28;26-27,27-28,1.7,79,8,163.36351435,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,11,27-28,29-27;23-20;25-34;26-24;23-29;33-31,33-31,2.73,87,8,170.180708391,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,12,33-31,34-25;40-38;25-34;37-31;40-29;35-40,35-40,2.23,93,6,176.491666064,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,13,35-40,27-40;35-44;45-40;39-31;34-32;31-44,27-40,1.55,87,-6,182.182343425,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,14,27-40,21-36;30-31;18-40;29-32;26-44;25-34,26-44,4.6,87,0,190.850941745,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,15,26-44,28-41;26-51;27-42;18-50;21-43;22-50,22-50,2.34,84,-3,197.26379648,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,16,22-50,18-48;25-52;26-47;23-46;19-55;23-50,19-55,6.83,80,-4,208.156176799,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,17,19-55,13-55;10-55;20-62;15-60;23-46;22-64,13-55,1.97,72,-8,214.191499359,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,18,13-55,13-50;6-58;19-60;9-56;19-52;8-54,19-60,2.5,78,6,220.779451259,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,19,19-60,28-59;22-65;17-61;26-61;24-57;14-65,14-65,2.6,69,-9,227.438325799,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,20,14-65,14-68;9-64;8-60;14-70;7-68;13-70,14-68,3.65,67,-2,235.141056255,1
GEMS184,2018_Oct_22_1100,Kramer,VC,1.3,1,,10,6,1,SimpleHill,0-0,0,21,14-68,11-63;24-68;15-63;17-62;8-70;12-59,8-70,2.04,56,-11,241.269794059,1
