subj_id,date,computer,experimenter,version,generation,inherit_from,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,rt,score,delta,exp_time,landscape_ix
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,0,0-0,3-3;6-5;3-4;1-3;4-9;4-4,1-3,5.73,7,7,352.870749841,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,1,1-3,1-7;8-7;7-8;3-3;8-3;10-0,8-7,3.84,27,20,360.811661896,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,2,8-7,5-9;15-1;12-14;9-15;6-9;7-1,12-14,1.68,45,18,366.562490377,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,3,12-14,19-18;13-15;16-6;13-6;18-13;16-14,16-14,3.16,50,5,373.799653595,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,4,16-14,11-10;15-10;10-9;17-12;21-17;15-9,15-10,6.35,43,-7,384.22375931,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,5,15-10,11-2;22-14;21-13;22-5;11-4;6-13,22-5,4.61,43,0,392.929013866,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,6,22-5,23-12;20-2;19-5;17-3;18-14;24-6,18-14,2.71,53,10,399.721754086,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,7,18-14,18-8;15-9;13-12;10-18;13-6;20-21,13-12,3.22,43,-10,407.009324318,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,8,13-12,15-10;22-13;14-21;14-8;11-6;15-21,14-21,3.36,57,14,414.445678724,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,9,14-21,10-22;14-26;18-16;16-27;16-12;9-28,16-27,1.07,66,9,419.573714129,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,10,16-27,22-23;12-26;18-22;10-31;25-31;14-31,14-31,5.23,66,0,428.878492258,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,11,14-31,15-24;9-30;21-26;7-26;8-32;16-28,7-26,1.13,51,-15,434.076480215,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,12,7-26,5-35;4-21;0-27;9-21;10-20;12-19,0-27,1.81,39,-12,440.00775234,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,13,0-27,5-32;1-20;6-28;0-20;5-28;4-27,5-32,3.37,53,14,447.465160243,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,14,5-32,0-33;12-32;4-37;6-25;6-29;11-34,0-33,2.45,44,-9,453.992547587,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,15,0-33,6-30;8-38;8-32;0-39;1-31;0-27,0-39,10.76,47,3,468.840146359,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,16,0-39,5-33;6-39;2-44;8-35;4-44;8-42,8-42,2.14,63,16,475.049181697,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,17,8-42,5-45;12-45;16-45;13-36;1-40;5-41,16-45,2.03,76,13,481.147802767,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,18,16-45,19-46;25-44;14-39;20-37;15-37;13-44,15-37,6.43,72,-4,491.643002808,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,19,15-37,17-30;12-40;24-34;19-43;14-41;11-36,19-43,1.6,79,7,497.308034118,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,20,19-43,24-41;21-41;21-52;20-46;24-44;15-51,20-46,2.03,81,2,503.425277897,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,21,20-46,14-49;23-54;19-38;12-41;18-41;21-41,19-38,2.23,77,-4,509.739390587,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,22,19-38,13-46;12-42;13-35;25-34;12-43;12-41,25-34,2.03,82,5,515.828614037,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,23,25-34,18-37;18-40;19-38;16-30;26-36;27-34,16-30,2.31,68,-14,522.197769334,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,24,16-30,11-31;16-22;14-25;16-23;19-25;13-22,14-25,1.36,61,-7,527.630633122,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,25,14-25,10-31;16-17;21-20;6-19;23-21;15-16,6-19,6.59,42,-19,538.268553809,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,26,6-19,7-23;8-17;6-29;13-25;9-17;5-17,8-17,4.01,42,0,546.346347687,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,27,8-17,8-23;9-26;11-22;12-12;12-25;12-22,12-22,5.63,55,13,556.046659362,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,28,12-22,8-23;22-22;16-23;13-18;12-16;10-18,10-18,12.48,47,-8,572.578082763,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,29,10-18,6-11;2-24;9-22;16-13;10-21;5-24,2-24,4.58,40,-7,581.225397228,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,30,2-24,10-24;1-30;3-20;9-18;6-25;3-30,3-30,1.7,47,7,587.005859628,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,31,3-30,2-34;1-28;1-34;2-39;1-37;0-34,1-37,5.28,48,1,596.362956049,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,32,1-37,5-45;0-33;2-38;0-35;11-37;10-39,11-37,14.07,66,18,614.507233629,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,33,11-37,8-45;12-41;20-40;11-35;4-32;3-31,11-35,5.64,65,-1,624.221038197,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,34,11-35,7-26;13-35;7-34;12-30;15-29;17-37,7-26,8.07,51,-14,636.34886298,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,35,7-26,3-35;13-31;2-25;3-32;1-28;0-23,2-25,5.99,41,-10,646.412935739,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,36,2-25,2-30;9-25;10-22;10-27;6-18;3-17,10-27,2.85,57,16,653.317463747,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,37,10-27,6-28;10-26;6-24;12-19;11-36;15-33,11-36,10.55,65,8,667.921689811,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,38,11-36,4-38;8-36;18-32;15-34;16-33;17-43,8-36,3.27,60,-5,675.275503675,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,1,SimpleHill,0-0,0,39,8-36,4-29;5-38;3-40;11-34;2-36;8-37,3-40,2.92,53,-7,682.267121071,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,0,0-0,6-0;4-6;8-4;0-1;2-2;0-4,6-0,4.39,11,11,701.599886559,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,1,6-0,10-4;12-6;9-3;5-1;4-5;14-3,9-3,13.6,22,11,719.261830889,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,2,9-3,3-2;12-12;13-3;15-9;10-4;11-1,13-3,5.12,28,6,728.460097648,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,3,13-3,13-3;16-7;22-7;16-9;18-2;15-0,22-7,4.98,47,19,737.514420364,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,4,22-7,24-14;23-8;20-11;28-15;23-9;17-11,23-8,5.53,50,3,747.126971095,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,5,23-8,26-14;28-2;21-3;15-10;16-15;19-2,21-3,4.33,39,-11,755.526323674,1
GEMS141,2018_Oct_08_1129,Kramer,AG,1.2,2,GEMS123,10,6,2,SimpleHill,0-0,0,6,21-3,27-6;16-7;22-6;30-1;18-1;28-1,22-6,8.79,45,6,768.375574127,1
