subj_id,date,computer,experimenter,instructions,sight_radius,n_gabors,start_pos_list_ix,start_pos_list,landscape_ix,landscape_name,starting_pos,starting_score,trial,feedback,pos,stims,selected,rt,score,delta,exp_time
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,2,SimpleHill,0-0,0,37,selected,13-37,18-40;9-39;17-34;13-32;6-38;7-35,17-34,2.88,73,4,1307.87275459
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,2,SimpleHill,0-0,0,38,selected,17-34,15-32;17-39;16-27;19-33;16-33;15-41,17-39,2.97,75,2,1314.40961916
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,2,SimpleHill,0-0,0,39,selected,17-39,21-38;14-40;13-36;17-47;16-34;14-42,14-40,3.67,72,-3,1321.64136005
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,0,selected,0-0,0-4;5-0;1-3;6-0;0-0;7-0,0-0,13.49,0,0,1366.47556014
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,1,selected,0-0,4-6;2-5;1-2;0-3;7-3;1-4,4-6,6.34,18,18,1376.38772132
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,2,selected,4-6,8-7;7-6;5-1;2-2;10-7;1-11,10-7,5.51,31,13,1385.45191971
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,3,selected,10-7,8-10;7-7;6-1;8-0;8-11;16-11,8-10,4.4,32,1,1393.42447049
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,4,selected,8-10,10-17;10-13;7-6;6-5;4-14;7-16,10-13,3.68,40,8,1400.6700637
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,5,selected,10-13,4-12;11-9;13-10;8-8;15-11;5-15,4-12,7.02,28,-12,1411.26436887
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,6,selected,4-12,7-19;11-10;9-11;2-10;1-16;6-5,7-19,6.45,43,15,1421.27916579
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,7,selected,7-19,13-19;5-15;12-21;7-26;10-18;12-18,7-26,6.03,51,8,1430.88047106
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,8,selected,7-26,11-21;4-24;9-20;3-23;14-27;10-19,10-19,3.12,48,-3,1437.56063176
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,9,selected,10-19,12-24;16-20;17-16;6-14;6-21;8-20,12-24,5.24,57,9,1446.38410747
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,10,selected,12-24,12-16;4-24;18-22;15-22;14-28;13-21,4-24,3.71,44,-13,1453.6487958
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,11,selected,4-24,4-27;2-23;7-25;11-23;3-27;10-28,3-27,2.87,45,1,1460.10247409
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,12,selected,3-27,6-23;8-24;8-29;7-27;6-33;8-30,8-30,2.65,56,11,1466.3240005
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,13,selected,8-30,10-28;2-25;1-29;1-33;2-35;8-34,1-29,6.13,43,-13,1476.00434045
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,14,selected,1-29,2-35;3-34;7-30;1-29;0-30;0-31,2-35,3.19,49,6,1482.7672361
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,15,selected,2-35,5-35;8-39;5-29;8-38;1-32;5-28,1-32,2.59,45,-4,1488.93083281
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,16,selected,1-32,6-28;1-39;3-25;3-33;0-30;2-36,6-28,3.35,51,6,1495.8640692
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,17,selected,6-28,13-26;4-28;6-21;3-29;1-30;10-30,1-30,1.25,43,-8,1500.6791332
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,18,selected,1-30,3-23;0-28;5-31;5-35;7-31;7-28,7-31,1.79,55,12,1506.04244458
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,19,selected,7-31,2-35;10-33;9-37;7-24;12-26;9-33,2-35,3.71,49,-6,1513.3148561
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,20,selected,2-35,7-30;4-36;4-34;7-35;5-28;6-31,7-35,6.22,58,9,1523.09754787
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,21,selected,7-35,5-40;12-32;4-28;3-40;10-31;9-30,10-31,3.68,60,2,1530.34014149
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,22,selected,10-31,11-32;13-26;9-33;6-36;8-37;15-29,11-32,6.76,63,3,1540.67324446
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,23,selected,11-32,16-33;11-33;8-29;7-37;16-35;15-35,15-35,2.47,71,8,1546.72582541
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,24,selected,15-35,20-31;16-35;17-40;20-37;19-30;11-40,20-31,1.86,74,3,1552.15330894
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,25,selected,20-31,15-25;22-27;22-30;22-31;26-34;14-28,14-28,1.22,64,-10,1556.9568733
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,26,selected,14-28,9-28;21-31;20-25;14-29;19-29;17-31,20-25,1.97,69,5,1562.49618434
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,27,selected,20-25,18-21;15-29;21-28;18-22;25-30;14-23,15-29,1.85,66,-3,1567.93189008
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,28,selected,15-29,19-25;10-25;17-35;10-30;15-37;17-25,17-25,2.46,65,-1,1573.96416565
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,29,selected,17-25,22-19;20-21;22-22;13-28;14-21;22-24,13-28,3.22,62,-3,1580.75839803
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,30,selected,13-28,10-29;13-28;7-25;17-33;12-22;10-30,13-28,2.22,62,0,1586.54601218
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,31,selected,13-28,16-31;17-24;14-22;14-23;7-31;13-30,16-31,4.29,69,7,1594.40306367
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,32,selected,16-31,13-28;13-30;20-37;21-31;15-38;13-32,13-32,4.96,66,-3,1602.94101239
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,33,selected,13-32,18-31;14-30;7-36;13-39;8-38;20-29,20-29,3.17,73,7,1609.69754268
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,34,selected,20-29,27-31;15-35;23-27;17-30;18-31;15-33,27-31,5.75,82,9,1619.02436704
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,35,selected,27-31,29-24;30-27;24-38;26-25;23-33;24-35,30-27,2.51,81,-1,1625.10932087
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,36,selected,30-27,27-24;25-21;25-30;24-27;34-31;23-26,25-30,2.27,79,-2,1630.93051816
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,37,selected,25-30,27-31;29-28;32-27;19-33;28-36;23-35,28-36,2.86,86,7,1637.36786438
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,38,selected,28-36,25-30;33-42;30-42;35-37;31-40;33-34,31-40,1.86,90,4,1642.80089479
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,39,selected,31-40,30-42;28-47;24-42;34-45;36-41;32-35,34-45,2.95,94,4,1649.30993148
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,0,selected,0-0,1-5;5-0;5-5;4-2;0-7;8-0,0-7,3.15,13,13,1685.25855279
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,1,selected,0-7,4-12;0-13;5-5;5-1;6-12;5-12,0-13,2.42,22,9,1691.23347995
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,2,selected,0-13,5-14;6-14;5-17;6-16;4-9;6-12,6-12,3.2,32,10,1698.00161103
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,3,selected,6-12,7-7;1-9;6-12;6-18;10-8;2-18,6-18,3.95,40,8,1705.53727045
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,4,selected,6-18,1-23;2-23;6-22;4-15;12-19;8-17,6-22,3.42,45,5,1712.52257212
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,5,selected,6-22,10-23;13-25;2-17;6-20;10-20;9-20,13-25,1.78,60,15,1717.87294056
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,6,selected,13-25,13-29;20-28;18-23;16-31;9-23;8-25,20-28,1.32,72,12,1722.75888105
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,7,selected,20-28,19-32;26-30;25-25;16-22;19-33;22-32,26-30,1.68,80,8,1728.01577288
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,8,selected,26-30,30-24;21-36;27-27;22-34;26-25;29-35,21-36,2.5,79,-1,1734.10503899
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,9,selected,21-36,19-43;27-35;21-30;18-39;23-29;26-39,18-39,3.19,77,-2,1740.86353529
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,10,selected,18-39,18-42;24-36;17-37;17-33;24-35;21-39,24-35,3.51,81,4,1747.92883544
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,11,selected,24-35,27-40;28-33;19-33;17-37;29-39;18-37,19-33,2.91,75,-6,1754.43335434
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,12,selected,19-33,13-38;18-35;15-33;22-33;17-32;26-31,17-32,1.93,71,-4,1759.92840171
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,13,selected,17-32,21-32;18-36;19-37;10-35;11-27;13-38,10-35,1.83,63,-8,1765.31385485
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,14,selected,10-35,4-33;9-30;4-30;12-28;4-39;10-39,10-39,2.64,65,2,1771.53755501
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,15,selected,10-39,14-35;13-43;10-38;6-37;12-36;15-36,12-36,1.89,67,2,1776.99174962
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,16,selected,12-36,14-34;14-43;6-36;12-38;10-37;8-30,6-36,1.52,57,-10,1782.08531937
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,17,selected,6-36,9-42;10-35;7-41;11-40;12-34;8-35,12-34,3.56,66,9,1789.21672438
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,18,selected,12-34,16-39;12-39;13-39;6-29;5-32;6-39,5-32,1.6,53,-13,1794.39093857
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,19,selected,5-32,6-34;2-38;3-25;9-38;1-34;10-36,10-36,2.24,64,11,1800.22026461
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,20,selected,10-36,9-39;4-33;8-41;10-32;9-42;15-39,9-39,1.65,63,-1,1805.45182688
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,21,selected,9-39,6-32;11-33;6-33;8-37;11-32;13-33,11-32,1.71,63,0,1810.71980511
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,22,selected,11-32,13-38;5-31;14-27;15-29;12-37;11-39,12-37,1.08,67,4,1815.37886884
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,23,selected,12-37,8-42;14-34;15-32;15-30;14-36;15-36,14-34,1.7,68,1,1820.63948206
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,24,selected,14-34,17-36;15-32;8-29;13-41;19-35;21-35,21-35,1.19,78,10,1825.39244268
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,25,selected,21-35,20-34;18-42;14-33;25-30;19-36;21-29,19-36,1.39,76,-2,1830.34530618
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,26,selected,19-36,19-37;21-33;23-40;13-37;21-43;16-36,21-33,1.83,77,1,1835.72176792
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,27,selected,21-33,18-35;24-29;19-38;27-28;17-33;18-34,18-34,2.06,74,-3,1841.36091037
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,28,selected,18-34,15-37;13-35;16-27;11-31;22-29;25-36,22-29,2.07,75,1,1847.01292085
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,29,selected,22-29,19-22;23-30;21-28;18-24;23-35;24-36,23-30,1.93,77,2,1852.520496
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,30,selected,23-30,24-25;19-24;20-35;29-29;20-27;21-37,20-27,2.02,71,-6,1858.11745922
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,31,selected,20-27,20-24;14-30;17-20;21-21;14-29;21-28,21-28,1.98,73,2,1863.6762146
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,32,selected,21-28,23-21;26-24;28-30;18-30;19-27;25-23,28-30,2.03,82,9,1869.25809442
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,33,selected,28-30,31-27;25-26;33-26;24-34;26-36;27-30,26-36,1.71,84,2,1874.53154047
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,34,selected,26-36,31-34;24-34;28-35;21-41;27-31;23-33,24-34,2.98,81,-3,1881.08802095
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,35,selected,24-34,25-40;30-35;19-37;21-32;22-27;21-40,21-32,2.96,76,-5,1887.62959921
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,36,selected,21-32,24-30;27-37;26-36;20-37;19-30;17-36,24-30,4.52,78,2,1895.71060342
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,37,selected,24-30,22-31;19-28;28-27;26-37;24-30;30-25,24-30,2.64,78,0,1901.93497129
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,38,selected,24-30,21-29;27-24;19-30;32-30;16-30;31-30,16-30,1.18,68,-10,1906.6684594
GEMS126,2018_Mar_07_1228,Elaine,sf,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,39,selected,16-30,22-35;16-34;19-35;23-29;20-24;23-33,19-35,3.61,76,8,1913.86355481
