subj_id,date,computer,experimenter,version,generation,inherit_from,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,rt,score,delta,exp_time,landscape_ix
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,0,0-0,2-7;8-1;8-3;3-6;9-3;4-8,8-3,1.78,20,20,261.444903458,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,1,8-3,15-10;13-10;4-5;2-8;4-9;10-0,10-0,3.82,18,-2,269.369536207,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,2,10-0,4-6;3-1;18-5;6-3;8-9;16-2,4-6,5.23,18,0,278.674960925,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,3,4-6,6-7;3-15;7-9;0-14;5-11;10-8,7-9,2.47,29,11,285.20691664,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,4,7-9,9-1;14-14;13-3;4-12;11-11;1-8,14-14,4.51,48,19,293.797336119,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,5,14-14,6-18;14-24;19-8;10-9;21-21;6-8,14-24,1.85,60,12,299.727629078,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,6,14-24,16-25;22-24;9-22;17-33;15-21;10-22,17-33,1.69,72,12,305.505634443,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,7,17-33,23-27;22-36;12-40;19-39;17-32;14-30,17-32,3.57,71,-1,313.139379512,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,8,17-32,19-23;16-31;20-27;25-32;11-31;14-41,19-23,3.09,66,-5,320.305558836,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,9,19-23,13-18;16-14;14-23;17-31;27-25;15-14,15-14,3.99,49,-17,328.369468668,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,10,15-14,13-21;15-19;20-14;18-13;14-23;10-22,14-23,3.33,59,10,335.773455878,1
GEMS111,2018_Sep_28_1420,Kramer,SF,1.2,1,,10,6,1,SimpleHill,0-0,0,11,14-23,10-25;21-18;20-20;15-26;22-24;17-26,10-25,1.8,55,-4,341.643769112,1
