subj_id,date,computer,experimenter,version,generation,inherit_from,sight_radius,n_gabors,block_ix,landscape_name,starting_pos,starting_score,trial,pos,stims,selected,rt,score,delta,exp_time,landscape_ix
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,0,0-0,2-4;1-6;3-8;1-1;3-3;8-2,1-6,1.39,13,13,153.182544791,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,1,1-6,9-6;6-12;8-2;2-9;4-8;7-3,4-8,3.69,22,9,160.974342682,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,2,4-8,10-13;0-11;9-14;5-13;4-13;2-1,10-13,1.5,40,18,166.539478102,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,3,10-13,7-10;15-13;3-11;13-4;16-6;12-15,13-4,2.08,30,-10,172.699771998,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,4,13-4,21-2;20-1;10-1;18-10;15-1;8-5,21-2,2.93,37,7,179.684227997,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,5,21-2,19-11;14-7;26-9;12-3;26-1;29-8,19-11,2.61,50,13,186.353592828,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,6,19-11,28-8;27-5;28-9;23-19;14-16;20-13,20-13,3.82,54,4,194.233287101,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,7,20-13,13-19;20-10;22-12;18-16;18-15;17-7,18-15,1.66,55,1,199.957294887,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,8,18-15,25-18;16-14;12-12;12-23;21-15;24-9,12-23,2.17,56,1,206.211494898,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,9,12-23,3-23;17-30;11-24;7-23;8-21;12-31,3-23,6.03,41,-15,216.318997253,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,10,3-23,7-18;4-14;4-23;10-20;9-27;4-22,4-22,1.82,42,1,222.207458214,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,11,4-22,7-14;4-30;13-20;2-21;6-27;12-21,4-30,4.33,49,7,230.60276707,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,12,4-30,14-30;4-24;5-28;0-24;6-25;2-30,2-30,1.57,45,-4,236.241418086,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,13,2-30,2-32;1-36;2-26;1-21;8-37;3-34,1-36,3.64,48,3,243.961818432,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,14,1-36,9-39;0-35;8-38;5-36;4-29;1-46,5-36,5.71,55,7,253.746708091,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,15,5-36,0-34;13-32;13-31;9-39;13-33;6-30,13-33,6.71,66,11,264.52525,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,16,13-33,15-29;6-37;5-38;10-35;12-29;6-27,10-35,7.49,63,-3,276.084612555,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,17,10-35,11-34;11-42;4-37;6-29;15-31;18-30,11-42,1.85,68,5,281.984821224,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,18,11-42,4-48;17-38;13-39;10-35;14-44;6-39,4-48,1.66,57,-11,287.71015003,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,19,4-48,5-53;9-51;11-47;9-47;0-46;2-41,0-46,4.77,49,-8,296.546487483,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,20,0-46,6-49;4-49;2-48;10-46;5-41;6-54,5-41,4.41,57,8,305.020768548,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,21,5-41,7-49;11-45;5-39;5-40;14-44;13-38,11-45,1.8,69,12,310.894158604,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,22,11-45,19-46;16-43;10-52;11-51;20-49;12-54,10-52,1.12,67,-2,316.098161102,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,23,10-52,4-51;18-50;14-61;6-53;13-43;9-55,18-50,1.62,79,12,321.787725997,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,24,18-50,16-48;16-59;21-46;23-45;24-55;11-52,24-55,3.83,85,6,329.67237818,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,25,24-55,22-48;27-51;17-55;28-64;24-48;23-61,27-51,4.05,89,4,337.808481421,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,26,27-51,21-54;33-54;27-57;30-56;22-49;34-48,22-49,5.56,84,-5,347.416190076,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,27,22-49,15-51;14-51;29-44;25-55;29-43;20-45,14-51,2.44,74,-10,353.937586485,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,28,14-51,10-44;18-56;15-52;18-59;9-58;10-45,10-45,3.08,67,-7,361.094169871,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,29,10-45,16-43;7-54;5-46;8-43;6-49;16-51,7-54,1.5,62,-5,366.667091856,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,30,7-54,10-49;8-59;0-60;4-46;17-54;11-61,17-54,2.9,77,15,373.640471701,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,31,17-54,16-58;25-49;11-49;11-55;21-60;14-46,11-55,5.09,69,-8,382.82016607,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,32,11-55,7-54;8-55;16-53;10-47;12-46;2-52,16-53,3.75,76,7,390.620224903,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,33,16-53,12-50;8-57;16-48;13-52;12-55;13-44,12-55,12.48,70,-6,407.174893945,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,34,12-55,18-47;14-59;14-57;20-53;9-46;15-53,9-46,2.48,66,-4,413.702700522,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,35,9-46,9-47;15-52;10-52;10-43;8-43;4-48,10-52,0.95,67,1,418.720235178,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,36,10-52,8-59;8-57;14-45;8-45;7-50;4-59,8-57,2.09,63,-4,424.886101241,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,37,8-57,14-63;4-58;5-59;3-59;1-53;15-56,1-53,7.69,51,-12,436.650413767,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,38,1-53,4-60;1-51;10-54;2-55;4-46;2-51,2-51,2.21,53,2,442.915317024,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,39,2-51,8-55;5-54;5-45;3-50;2-60;9-49,8-55,5.16,64,11,452.148421353,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,40,8-55,8-54;5-49;16-58;10-55;6-57;8-65,10-55,8.26,67,3,464.468295019,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,41,10-55,15-51;10-59;1-53;7-58;12-50;13-57,10-59,4.42,66,-1,472.957973163,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,42,10-59,10-50;17-53;18-65;10-52;15-61;12-56,15-61,4.04,73,7,481.063320657,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,43,15-61,18-58;22-57;18-63;23-64;13-54;16-55,18-63,3.92,76,3,489.05410776,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,44,18-63,15-57;18-54;16-62;19-55;12-55;15-54,15-54,6.25,75,-1,499.380932871,1
GEMS224,2018_Oct_25_1521,George,SR,1.3,1,,10,6,1,SimpleHill,0-0,0,45,15-54,13-48;12-52;16-48;8-48;13-61;23-60,12-52,2.89,71,-4,506.346597851,1
